year,nuts_id,nuts_year_spec,epo_patent_applications
2009,UKG32,2010,27.0
2009,UKG33,2010,35.0
2009,UKG36,2010,12.0
2009,UKG37,2010,20.0
2009,UKG38,2010,8.0
2009,UKG39,2010,14.0
2009,UKH11,2010,16.0
2009,UKH12,2010,110.0
2009,UKH14,2010,51.0
2009,UKH21,2010,23.0
2009,UKH23,2010,210.0
2009,UKH24,2010,12.0
2009,UKH25,2010,31.0
2009,UKH31,2010,21.0
2009,UKH32,2010,11.0
2009,UKJ11,2010,176.0
2009,UKJ12,2010,58.0
2009,UKJ13,2010,68.0
2009,UKJ14,2010,130.0
2009,UKJ21,2010,43.0
2009,UKJ22,2010,28.0
2009,UKJ31,2010,8.0
2009,UKJ32,2010,21.0
2009,UKJ34,2010,9.0
2009,UKJ41,2010,15.0
2009,UKK11,2010,54.0
2009,UKK12,2010,36.0
2009,UKK13,2010,91.0
2009,UKK14,2010,27.0
2009,UKK15,2010,66.0
2009,UKK21,2010,43.0
2009,UKK22,2010,32.0
2009,UKK23,2010,27.0
2009,UKK30,2010,19.0
2009,UKK41,2010,3.0
2009,UKK42,2010,4.0
2009,UKK43,2010,56.0
2009,UKL11,2010,
2009,UKL12,2010,7.0
2009,UKL13,2010,4.0
2009,UKL14,2010,12.0
2009,UKL15,2010,3.0
2009,UKL16,2010,19.0
2009,UKL17,2010,14.0
2009,UKL18,2010,17.0
2009,UKL21,2010,22.0
2009,UKL22,2010,29.0
2009,UKL23,2010,26.0
2009,UKL24,2010,1.0
2009,UKM21,2010,14.0
2009,UKM22,2010,16.0
2009,UKM23,2010,1.0
2009,UKM24,2010,10.0
2009,UKM25,2010,89.0
2009,UKM26,2010,
2009,UKM27,2010,7.0
2009,UKM28,2010,16.0
2009,UKM31,2010,5.0
2009,UKM32,2010,6.0
2009,UKM33,2010,1.0
2009,UKM34,2010,48.0
2009,UKM35,2010,32.0
2009,UKM36,2010,8.0
2009,UKM37,2010,9.0
2009,UKM38,2010,16.0
2009,UKM50,2010,35.0
2009,UKM61,2010,5.0
2009,UKM62,2010,7.0
2009,UKM63,2010,2.0
2009,UKM64,2010,2.0
2009,UKM65,2010,
2009,UKM66,2010,1.0
2009,UKN01,2010,22.0
2009,UKN02,2010,26.0
2009,UKN03,2010,11.0
2009,UKN04,2010,4.0
2009,UKN05,2010,25.0
2008,UKC11,2010,5.0
2008,UKC12,2010,11.0
2008,UKC13,2010,5.0
2008,UKC14,2010,21.0
2008,UKC21,2010,17.0
2008,UKC22,2010,25.0
2008,UKC23,2010,8.0
2008,UKD11,2010,1.0
2008,UKD12,2010,5.0
2008,UKD41,2010,19.0
2008,UKD42,2010,19.0
2008,UKD61,2010,24.0
2008,UKD62,2010,44.0
2008,UKD63,2010,38.0
2008,UKD71,2010,38.0
2008,UKD72,2010,51.0
2008,UKD73,2010,9.0
2008,UKD74,2010,10.0
2008,UKE11,2010,72.0
2008,UKE12,2010,22.0
2008,UKE13,2010,15.0
2008,UKE21,2010,16.0
2008,UKE22,2010,41.0
2008,UKE31,2010,72.0
2008,UKE32,2010,36.0
2008,UKE41,2010,53.0
2008,UKE42,2010,101.0
2008,UKE44,2010,57.0
2008,UKE45,2010,22.0
2008,UKF11,2010,8.0
2008,UKF12,2010,49.0
2008,UKF13,2010,30.0
2008,UKF14,2010,28.0
2008,UKF15,2010,8.0
2008,UKF16,2010,27.0
2008,UKF21,2010,19.0
2008,UKF22,2010,74.0
2008,UKF24,2010,45.0
2008,UKF25,2010,28.0
2008,UKF30,2010,26.0
2008,UKG11,2010,12.0
2008,UKG12,2010,71.0
2008,UKG13,2010,56.0
2008,UKG21,2010,6.0
2008,UKG22,2010,23.0
2008,UKG23,2010,17.0
2008,UKG24,2010,44.0
2008,UKG31,2010,93.0
2008,UKG32,2010,25.0
2008,UKG33,2010,24.0
2008,UKG36,2010,19.0
2008,UKG37,2010,20.0
2008,UKG38,2010,19.0
2008,UKG39,2010,10.0
2008,UKH11,2010,24.0
2008,UKH12,2010,103.0
2008,UKH14,2010,60.0
2008,UKH21,2010,27.0
2008,UKH23,2010,191.0
2008,UKH24,2010,6.0
2008,UKH25,2010,19.0
2008,UKH31,2010,17.0
2008,UKH32,2010,10.0
2008,UKJ11,2010,218.0
2008,UKJ12,2010,43.0
2008,UKJ13,2010,96.0
2008,UKJ14,2010,123.0
2008,UKJ21,2010,23.0
2008,UKJ22,2010,39.0
2008,UKJ31,2010,12.0
2008,UKJ32,2010,13.0
2008,UKJ34,2010,4.0
2008,UKJ41,2010,9.0
2008,UKK11,2010,44.0
2008,UKK12,2010,65.0
2008,UKK13,2010,77.0
2008,UKK14,2010,29.0
2008,UKK15,2010,48.0
2008,UKK21,2010,39.0
2008,UKK22,2010,69.0
2008,UKK23,2010,41.0
2008,UKK30,2010,23.0
2008,UKK41,2010,17.0
2008,UKK42,2010,6.0
2008,UKK43,2010,60.0
2008,UKL11,2010,1.0
2008,UKL12,2010,12.0
2008,UKL13,2010,5.0
2008,UKL14,2010,8.0
2008,UKL15,2010,6.0
2008,UKL16,2010,20.0
2008,UKL17,2010,6.0
2008,UKL18,2010,13.0
2008,UKL21,2010,6.0
2008,UKL22,2010,38.0
2008,UKL23,2010,31.0
2008,UKL24,2010,7.0
2008,UKM21,2010,19.0
2008,UKM22,2010,27.0
2008,UKM23,2010,2.0
2008,UKM24,2010,5.0
2008,UKM25,2010,93.0
2008,UKM26,2010,2.0
2008,UKM27,2010,18.0
2008,UKM28,2010,7.0
2008,UKM31,2010,14.0
2008,UKM32,2010,2.0
2008,UKM33,2010,1.0
2008,UKM34,2010,36.0
2008,UKM35,2010,29.0
2008,UKM36,2010,13.0
2008,UKM37,2010,6.0
2008,UKM38,2010,15.0
2008,UKM50,2010,22.0
2008,UKM61,2010,2.0
2008,UKM62,2010,12.0
2008,UKM63,2010,3.0
2008,UKM64,2010,1.0
2008,UKM65,2010,2.0
2008,UKM66,2010,3.0
2008,UKN01,2010,18.0
2008,UKN02,2010,21.0
2008,UKN03,2010,11.0
2008,UKN04,2010,36.0
2008,UKN05,2010,20.0
2007,UKC11,2010,4.0
2007,UKC12,2010,7.0
2007,UKC13,2010,3.0
2007,UKC14,2010,5.0
2007,UKC21,2010,29.0
2007,UKC22,2010,45.0
2007,UKC23,2010,5.0
2007,UKD11,2010,10.0
2007,UKD12,2010,7.0
2007,UKD41,2010,9.0
2007,UKD42,2010,25.0
2007,UKD61,2010,17.0
2007,UKD62,2010,60.0
2007,UKD63,2010,42.0
2007,UKD71,2010,57.0
2007,UKD72,2010,24.0
2007,UKD73,2010,6.0
2007,UKD74,2010,20.0
2007,UKE11,2010,124.0
2007,UKE12,2010,19.0
2007,UKE13,2010,7.0
2007,UKE21,2010,25.0
2007,UKE22,2010,61.0
2007,UKE31,2010,38.0
2007,UKE32,2010,36.0
2007,UKE41,2010,47.0
2007,UKE42,2010,128.0
2007,UKE44,2010,66.0
2007,UKE45,2010,30.0
2007,UKF11,2010,14.0
2007,UKF12,2010,49.0
2007,UKF13,2010,34.0
2007,UKF14,2010,35.0
2007,UKF15,2010,13.0
2007,UKF16,2010,59.0
2007,UKF21,2010,28.0
2007,UKF22,2010,77.0
2007,UKF24,2010,76.0
2007,UKF25,2010,39.0
2007,UKF30,2010,38.0
2007,UKG11,2010,28.0
2007,UKG12,2010,78.0
2007,UKG13,2010,79.0
2007,UKG21,2010,5.0
2007,UKG22,2010,9.0
2007,UKG23,2010,15.0
2007,UKG24,2010,49.0
2007,UKG31,2010,80.0
2007,UKG32,2010,25.0
2007,UKG33,2010,33.0
2007,UKG36,2010,19.0
2007,UKG37,2010,14.0
2007,UKG38,2010,6.0
2007,UKG39,2010,27.0
2007,UKH11,2010,20.0
2007,UKH12,2010,154.0
2007,UKH14,2010,59.0
2007,UKH21,2010,22.0
2007,UKH23,2010,256.0
2007,UKH24,2010,5.0
2007,UKH25,2010,44.0
2007,UKH31,2010,12.0
2007,UKH32,2010,2.0
2007,UKJ11,2010,168.0
2007,UKJ12,2010,59.0
2007,UKJ13,2010,152.0
2007,UKJ14,2010,132.0
2007,UKJ21,2010,36.0
2007,UKJ22,2010,52.0
2007,UKJ31,2010,7.0
2007,UKJ32,2010,19.0
2007,UKJ34,2010,6.0
2007,UKJ41,2010,10.0
2007,UKK11,2010,44.0
2007,UKK12,2010,48.0
2007,UKK13,2010,103.0
2007,UKK14,2010,15.0
2007,UKK15,2010,68.0
2007,UKK21,2010,36.0
2007,UKK22,2010,24.0
2007,UKK23,2010,62.0
2007,UKK30,2010,29.0
2007,UKK41,2010,7.0
2007,UKK42,2010,7.0
2007,UKK43,2010,60.0
2007,UKL11,2010,1.0
2007,UKL12,2010,8.0
2007,UKL13,2010,31.0
2007,UKL14,2010,2.0
2007,UKL15,2010,4.0
2007,UKL16,2010,16.0
2007,UKL17,2010,14.0
2007,UKL18,2010,12.0
2007,UKL21,2010,18.0
2007,UKL22,2010,59.0
2007,UKL23,2010,33.0
2007,UKL24,2010,4.0
2007,UKM21,2010,14.0
2007,UKM22,2010,24.0
2007,UKM23,2010,4.0
2007,UKM24,2010,17.0
2007,UKM25,2010,95.0
2007,UKM26,2010,
2007,UKM27,2010,21.0
2007,UKM28,2010,9.0
2007,UKM31,2010,7.0
2007,UKM32,2010,6.0
2007,UKM33,2010,5.0
2007,UKM34,2010,63.0
2007,UKM35,2010,23.0
2007,UKM36,2010,13.0
2007,UKM37,2010,1.0
2007,UKM38,2010,19.0
2007,UKM50,2010,18.0
2007,UKM61,2010,3.0
2007,UKM62,2010,10.0
2007,UKM63,2010,8.0
2007,UKM64,2010,2.0
2007,UKM65,2010,
2007,UKM66,2010,
2007,UKN01,2010,22.0
2007,UKN02,2010,21.0
2007,UKN03,2010,17.0
2007,UKN04,2010,26.0
2007,UKN05,2010,22.0
2006,UKC11,2010,6.0
2006,UKC12,2010,12.0
2006,UKC13,2010,6.0
2006,UKC14,2010,15.0
2006,UKC21,2010,15.0
2006,UKC22,2010,48.0
2006,UKC23,2010,2.0
2006,UKD11,2010,7.0
2006,UKD12,2010,16.0
2006,UKD41,2010,27.0
2006,UKD42,2010,11.0
2006,UKD61,2010,26.0
2006,UKD62,2010,42.0
2006,UKD63,2010,42.0
2006,UKD71,2010,30.0
2006,UKD72,2010,40.0
2006,UKD73,2010,5.0
2006,UKD74,2010,13.0
2006,UKE11,2010,69.0
2006,UKE12,2010,14.0
2006,UKE13,2010,10.0
2006,UKE21,2010,25.0
2006,UKE22,2010,54.0
2006,UKE31,2010,65.0
2006,UKE32,2010,38.0
2006,UKE41,2010,26.0
2006,UKE42,2010,162.0
2006,UKE44,2010,46.0
2006,UKE45,2010,13.0
2006,UKF11,2010,8.0
2006,UKF12,2010,48.0
2006,UKF13,2010,33.0
2006,UKF14,2010,39.0
2006,UKF15,2010,10.0
2006,UKF16,2010,10.0
2006,UKF21,2010,26.0
2006,UKF22,2010,76.0
2006,UKF24,2010,61.0
2006,UKF25,2010,23.0
2006,UKF30,2010,33.0
2006,UKG11,2010,26.0
2006,UKG12,2010,49.0
2006,UKG13,2010,83.0
2006,UKG21,2010,6.0
2006,UKG22,2010,10.0
2006,UKG23,2010,7.0
2006,UKG24,2010,60.0
2006,UKG31,2010,96.0
2006,UKG32,2010,28.0
2006,UKG33,2010,29.0
2006,UKG36,2010,26.0
2006,UKG37,2010,10.0
2006,UKG38,2010,16.0
2006,UKG39,2010,33.0
2006,UKH11,2010,42.0
2006,UKH12,2010,130.0
2006,UKH14,2010,38.0
2006,UKH21,2010,16.0
2006,UKH23,2010,219.0
2006,UKH24,2010,5.0
2006,UKH25,2010,41.0
2006,UKH31,2010,6.0
2006,UKH32,2010,8.0
2006,UKJ11,2010,200.0
2006,UKJ12,2010,50.0
2006,UKJ13,2010,88.0
2006,UKJ14,2010,183.0
2006,UKJ21,2010,46.0
2006,UKJ22,2010,38.0
2006,UKJ31,2010,3.0
2006,UKJ32,2010,10.0
2006,UKJ34,2010,4.0
2006,UKJ41,2010,11.0
2006,UKK11,2010,57.0
2006,UKK12,2010,54.0
2006,UKK13,2010,68.0
2006,UKK14,2010,25.0
2006,UKK15,2010,45.0
2006,UKK21,2010,26.0
2006,UKK22,2010,31.0
2006,UKK23,2010,43.0
2006,UKK30,2010,17.0
2006,UKK41,2010,4.0
2006,UKK42,2010,6.0
2006,UKK43,2010,48.0
2006,UKL11,2010,1.0
2006,UKL12,2010,7.0
2006,UKL13,2010,7.0
2006,UKL14,2010,8.0
2006,UKL15,2010,9.0
2006,UKL16,2010,21.0
2006,UKL17,2010,16.0
2006,UKL18,2010,20.0
2006,UKL21,2010,23.0
2006,UKL22,2010,56.0
2006,UKL23,2010,13.0
2006,UKL24,2010,2.0
2006,UKM21,2010,11.0
2006,UKM22,2010,20.0
2006,UKM23,2010,3.0
2006,UKM24,2010,6.0
2006,UKM25,2010,95.0
2006,UKM26,2010,3.0
2006,UKM27,2010,4.0
2006,UKM28,2010,6.0
2006,UKM31,2010,3.0
2006,UKM32,2010,9.0
2006,UKM33,2010,5.0
2006,UKM34,2010,80.0
2006,UKM35,2010,21.0
2006,UKM36,2010,13.0
2006,UKM37,2010,6.0
2006,UKM38,2010,22.0
2006,UKM50,2010,14.0
2006,UKM61,2010,2.0
2006,UKM62,2010,3.0
2006,UKM63,2010,4.0
2006,UKM64,2010,
2006,UKM65,2010,
2006,UKM66,2010,4.0
2006,UKN01,2010,16.0
2006,UKN02,2010,28.0
2006,UKN03,2010,20.0
2006,UKN04,2010,9.0
2006,UKN05,2010,11.0
2005,UKC11,2010,3.0
2005,UKC12,2010,7.0
2005,UKC13,2010,4.0
2005,UKC14,2010,9.0
2005,UKC21,2010,10.0
2005,UKC22,2010,43.0
2005,UKC23,2010,6.0
2005,UKD11,2010,4.0
2005,UKD12,2010,10.0
2005,UKD41,2010,14.0
2005,UKD42,2010,7.0
2005,UKD61,2010,49.0
2005,UKD62,2010,57.0
2005,UKD63,2010,21.0
2005,UKD71,2010,27.0
2005,UKD72,2010,23.0
2005,UKD73,2010,3.0
2005,UKD74,2010,6.0
2005,UKE11,2010,40.0
2005,UKE12,2010,25.0
2005,UKE13,2010,6.0
2005,UKE21,2010,25.0
2005,UKE22,2010,34.0
2005,UKE31,2010,49.0
2005,UKE32,2010,38.0
2005,UKE41,2010,36.0
2005,UKE42,2010,106.0
2005,UKE44,2010,36.0
2005,UKE45,2010,27.0
2005,UKF11,2010,13.0
2005,UKF12,2010,58.0
2005,UKF13,2010,17.0
2005,UKF14,2010,33.0
2005,UKF15,2010,18.0
2005,UKF16,2010,10.0
2005,UKF21,2010,7.0
2005,UKF22,2010,36.0
2005,UKF24,2010,46.0
2005,UKF25,2010,31.0
2005,UKF30,2010,22.0
2005,UKG11,2010,16.0
2005,UKG12,2010,36.0
2005,UKG13,2010,61.0
2005,UKG21,2010,5.0
2005,UKG22,2010,16.0
2005,UKG23,2010,16.0
2005,UKG24,2010,38.0
2005,UKG31,2010,73.0
2005,UKG32,2010,21.0
2005,UKG33,2010,10.0
2005,UKG36,2010,18.0
2005,UKG37,2010,17.0
2005,UKG38,2010,10.0
2005,UKG39,2010,11.0
2005,UKH11,2010,32.0
2005,UKH12,2010,91.0
2005,UKH14,2010,62.0
2005,UKH21,2010,11.0
2005,UKH23,2010,203.0
2005,UKH24,2010,11.0
2005,UKH25,2010,27.0
2005,UKH31,2010,5.0
2005,UKH32,2010,5.0
2005,UKJ11,2010,215.0
2005,UKJ12,2010,37.0
2005,UKJ13,2010,86.0
2005,UKJ14,2010,119.0
2005,UKJ21,2010,20.0
2005,UKJ22,2010,30.0
2005,UKJ31,2010,8.0
2005,UKJ32,2010,18.0
2005,UKJ34,2010,2.0
2005,UKJ41,2010,8.0
2005,UKK11,2010,52.0
2005,UKK12,2010,48.0
2005,UKK13,2010,56.0
2005,UKK14,2010,17.0
2005,UKK15,2010,37.0
2005,UKK21,2010,25.0
2005,UKK22,2010,21.0
2005,UKK23,2010,50.0
2005,UKK30,2010,19.0
2005,UKK41,2010,6.0
2005,UKK42,2010,6.0
2005,UKK43,2010,34.0
2005,UKL11,2010,1.0
2005,UKL12,2010,6.0
2005,UKL13,2010,6.0
2005,UKL14,2010,8.0
2005,UKL15,2010,7.0
2005,UKL16,2010,6.0
2005,UKL17,2010,7.0
2005,UKL18,2010,11.0
2005,UKL21,2010,6.0
2005,UKL22,2010,24.0
2005,UKL23,2010,8.0
2005,UKL24,2010,1.0
2005,UKM21,2010,6.0
2005,UKM22,2010,17.0
2005,UKM23,2010,2.0
2005,UKM24,2010,4.0
2005,UKM25,2010,86.0
2005,UKM26,2010,
2005,UKM27,2010,10.0
2005,UKM28,2010,10.0
2005,UKM31,2010,14.0
2005,UKM32,2010,4.0
2005,UKM33,2010,2.0
2005,UKM34,2010,50.0
2005,UKM35,2010,17.0
2005,UKM36,2010,
2005,UKM37,2010,4.0
2005,UKM38,2010,9.0
2005,UKM50,2010,16.0
2005,UKM61,2010,1.0
2005,UKM62,2010,8.0
2005,UKM63,2010,5.0
2005,UKM64,2010,
2005,UKM65,2010,
2005,UKM66,2010,2.0
2005,UKN01,2010,15.0
2005,UKN02,2010,20.0
2005,UKN03,2010,16.0
2005,UKN04,2010,13.0
2005,UKN05,2010,10.0
2004,UKC11,2010,8.0
2004,UKC12,2010,2.0
2004,UKC13,2010,4.0
2004,UKC14,2010,6.0
2004,UKC21,2010,9.0
2004,UKC22,2010,16.0
2004,UKC23,2010,6.0
2004,UKD11,2010,2.0
2004,UKD12,2010,9.0
2004,UKD41,2010,10.0
2004,UKD42,2010,6.0
2004,UKD61,2010,18.0
2004,UKD62,2010,55.0
2004,UKD63,2010,13.0
2004,UKD71,2010,30.0
2004,UKD72,2010,28.0
2004,UKD73,2010,2.0
2004,UKD74,2010,6.0
2004,UKE11,2010,42.0
2004,UKE12,2010,15.0
2004,UKE13,2010,5.0
2004,UKE21,2010,13.0
2004,UKE22,2010,49.0
2004,UKE31,2010,39.0
2004,UKE32,2010,22.0
2004,UKE41,2010,36.0
2004,UKE42,2010,87.0
2004,UKE44,2010,22.0
2004,UKE45,2010,39.0
2004,UKF11,2010,4.0
2004,UKF12,2010,42.0
2004,UKF13,2010,14.0
2004,UKF14,2010,39.0
2004,UKF15,2010,18.0
2004,UKF16,2010,12.0
2004,UKF21,2010,18.0
2004,UKF22,2010,50.0
2004,UKF24,2010,23.0
2004,UKF25,2010,24.0
2004,UKF30,2010,27.0
2004,UKG11,2010,10.0
2004,UKG12,2010,42.0
2004,UKG13,2010,38.0
2004,UKG21,2010,7.0
2004,UKG22,2010,11.0
2004,UKG23,2010,4.0
2004,UKG24,2010,36.0
2004,UKG31,2010,81.0
2004,UKG32,2010,20.0
2004,UKG33,2010,26.0
2004,UKG36,2010,27.0
2004,UKG37,2010,11.0
2004,UKG38,2010,11.0
2004,UKG39,2010,7.0
2004,UKH11,2010,21.0
2004,UKH12,2010,68.0
2004,UKH14,2010,43.0
2004,UKH21,2010,9.0
2004,UKH23,2010,185.0
2004,UKH24,2010,9.0
2004,UKH25,2010,27.0
2004,UKH31,2010,2.0
2004,UKH32,2010,7.0
2004,UKJ11,2010,175.0
2004,UKJ12,2010,28.0
2004,UKJ13,2010,124.0
2004,UKJ14,2010,122.0
2004,UKJ21,2010,16.0
2004,UKJ22,2010,34.0
2004,UKJ31,2010,6.0
2004,UKJ32,2010,14.0
2004,UKJ34,2010,5.0
2004,UKJ41,2010,3.0
2004,UKK11,2010,28.0
2004,UKK12,2010,31.0
2004,UKK13,2010,54.0
2004,UKK14,2010,16.0
2004,UKK15,2010,40.0
2004,UKK21,2010,37.0
2004,UKK22,2010,25.0
2004,UKK23,2010,16.0
2004,UKK30,2010,16.0
2004,UKK41,2010,3.0
2004,UKK42,2010,5.0
2004,UKK43,2010,54.0
2004,UKL11,2010,3.0
2004,UKL12,2010,2.0
2004,UKL13,2010,2.0
2004,UKL14,2010,5.0
2004,UKL15,2010,3.0
2004,UKL16,2010,8.0
2004,UKL17,2010,12.0
2004,UKL18,2010,7.0
2004,UKL21,2010,12.0
2004,UKL22,2010,23.0
2004,UKL23,2010,8.0
2004,UKL24,2010,
2004,UKM21,2010,25.0
2004,UKM22,2010,15.0
2004,UKM23,2010,2.0
2004,UKM24,2010,5.0
2004,UKM25,2010,95.0
2004,UKM26,2010,2.0
2004,UKM27,2010,5.0
2004,UKM28,2010,11.0
2004,UKM31,2010,7.0
2004,UKM32,2010,4.0
2004,UKM33,2010,4.0
2004,UKM34,2010,68.0
2004,UKM35,2010,8.0
2004,UKM36,2010,17.0
2004,UKM37,2010,2.0
2004,UKM38,2010,14.0
2004,UKM50,2010,7.0
2004,UKM61,2010,1.0
2004,UKM62,2010,3.0
2004,UKM63,2010,5.0
2004,UKM64,2010,
2004,UKM65,2010,
2004,UKM66,2010,
2004,UKN01,2010,8.0
2004,UKN02,2010,22.0
2004,UKN03,2010,11.0
2004,UKN04,2010,6.0
2004,UKN05,2010,21.0
2003,UKC11,2010,7.0
2003,UKC12,2010,5.0
2003,UKC13,2010,7.0
2003,UKC14,2010,13.0
2003,UKC21,2010,16.0
2003,UKC22,2010,30.0
2003,UKC23,2010,3.0
2003,UKD11,2010,4.0
2003,UKD12,2010,18.0
2003,UKD41,2010,7.0
2003,UKD42,2010,12.0
2003,UKD61,2010,17.0
2003,UKD62,2010,55.0
2003,UKD63,2010,23.0
2003,UKD71,2010,49.0
2003,UKD72,2010,40.0
2003,UKD73,2010,10.0
2003,UKD74,2010,6.0
2003,UKE11,2010,54.0
2003,UKE12,2010,8.0
2003,UKE13,2010,12.0
2003,UKE21,2010,8.0
2003,UKE22,2010,47.0
2003,UKE31,2010,34.0
2003,UKE32,2010,33.0
2003,UKE41,2010,20.0
2003,UKE42,2010,74.0
2003,UKE44,2010,22.0
2003,UKE45,2010,23.0
2003,UKF11,2010,13.0
2003,UKF12,2010,33.0
2003,UKF13,2010,28.0
2003,UKF14,2010,38.0
2003,UKF15,2010,23.0
2003,UKF16,2010,15.0
2003,UKF21,2010,13.0
2003,UKF22,2010,44.0
2003,UKF24,2010,36.0
2003,UKF25,2010,19.0
2003,UKF30,2010,19.0
2003,UKG11,2010,15.0
2003,UKG12,2010,38.0
2003,UKG13,2010,59.0
2003,UKG21,2010,10.0
2003,UKG22,2010,4.0
2003,UKG23,2010,15.0
2003,UKG24,2010,41.0
2003,UKG31,2010,55.0
2003,UKG32,2010,24.0
2003,UKG33,2010,27.0
2003,UKG36,2010,20.0
2003,UKG37,2010,19.0
2003,UKG38,2010,12.0
2003,UKG39,2010,22.0
2003,UKH11,2010,22.0
2003,UKH12,2010,81.0
2003,UKH14,2010,38.0
2003,UKH21,2010,20.0
2003,UKH23,2010,189.0
2003,UKH24,2010,3.0
2003,UKH25,2010,30.0
2003,UKH31,2010,7.0
2003,UKH32,2010,2.0
2003,UKJ11,2010,229.0
2003,UKJ12,2010,26.0
2003,UKJ13,2010,100.0
2003,UKJ14,2010,77.0
2003,UKJ21,2010,10.0
2003,UKJ22,2010,28.0
2003,UKJ31,2010,2.0
2003,UKJ32,2010,17.0
2003,UKJ34,2010,4.0
2003,UKJ41,2010,2.0
2003,UKK11,2010,83.0
2003,UKK12,2010,34.0
2003,UKK13,2010,72.0
2003,UKK14,2010,10.0
2003,UKK15,2010,29.0
2003,UKK21,2010,37.0
2003,UKK22,2010,26.0
2003,UKK23,2010,28.0
2003,UKK30,2010,16.0
2003,UKK41,2010,8.0
2003,UKK42,2010,6.0
2003,UKK43,2010,45.0
2003,UKL11,2010,2.0
2003,UKL12,2010,
2003,UKL13,2010,4.0
2003,UKL14,2010,7.0
2003,UKL15,2010,
2003,UKL16,2010,7.0
2003,UKL17,2010,19.0
2003,UKL18,2010,11.0
2003,UKL21,2010,3.0
2003,UKL22,2010,32.0
2003,UKL23,2010,9.0
2003,UKL24,2010,5.0
2003,UKM21,2010,10.0
2003,UKM22,2010,13.0
2003,UKM23,2010,8.0
2003,UKM24,2010,5.0
2003,UKM25,2010,53.0
2003,UKM26,2010,2.0
2003,UKM27,2010,8.0
2003,UKM28,2010,12.0
2003,UKM31,2010,3.0
2003,UKM32,2010,7.0
2003,UKM33,2010,8.0
2003,UKM34,2010,48.0
2003,UKM35,2010,30.0
2003,UKM36,2010,4.0
2003,UKM37,2010,4.0
2003,UKM38,2010,9.0
2003,UKM50,2010,19.0
2003,UKM61,2010,1.0
2003,UKM62,2010,
2003,UKM63,2010,3.0
2003,UKM64,2010,
2003,UKM65,2010,
2003,UKM66,2010,
2003,UKN01,2010,10.0
2003,UKN02,2010,11.0
2003,UKN03,2010,12.0
2003,UKN04,2010,10.0
2003,UKN05,2010,14.0
2002,UKC11,2010,1.0
2002,UKC12,2010,1.0
2002,UKC13,2010,3.0
2002,UKC14,2010,7.0
2002,UKC21,2010,4.0
2002,UKC22,2010,22.0
2002,UKC23,2010,
2002,UKD11,2010,4.0
2002,UKD12,2010,11.0
2002,UKD41,2010,5.0
2002,UKD42,2010,6.0
2002,UKD61,2010,7.0
2002,UKD62,2010,40.0
2002,UKD63,2010,19.0
2002,UKD71,2010,29.0
2002,UKD72,2010,20.0
2002,UKD73,2010,2.0
2002,UKD74,2010,4.0
2002,UKE11,2010,29.0
2002,UKE12,2010,8.0
2002,UKE13,2010,3.0
2002,UKE21,2010,6.0
2002,UKE22,2010,59.0
2002,UKE31,2010,21.0
2002,UKE32,2010,25.0
2002,UKE41,2010,17.0
2002,UKE42,2010,81.0
2002,UKE44,2010,27.0
2002,UKE45,2010,13.0
2002,UKF11,2010,15.0
2002,UKF12,2010,43.0
2002,UKF13,2010,51.0
2002,UKF14,2010,16.0
2002,UKF15,2010,23.0
2002,UKF16,2010,7.0
2002,UKF21,2010,15.0
2002,UKF22,2010,64.0
2002,UKF24,2010,38.0
2002,UKF25,2010,25.0
2002,UKF30,2010,22.0
2002,UKG11,2010,12.0
2002,UKG12,2010,33.0
2002,UKG13,2010,47.0
2002,UKG21,2010,8.0
2002,UKG22,2010,5.0
2002,UKG23,2010,15.0
2002,UKG24,2010,17.0
2002,UKG31,2010,56.0
2002,UKG32,2010,26.0
2002,UKG33,2010,19.0
2002,UKG36,2010,7.0
2002,UKG37,2010,1.0
2002,UKG38,2010,6.0
2002,UKG39,2010,12.0
2002,UKH11,2010,27.0
2002,UKH12,2010,104.0
2002,UKH14,2010,60.0
2002,UKH21,2010,20.0
2002,UKH23,2010,164.0
2002,UKH24,2010,11.0
2002,UKH25,2010,26.0
2002,UKH31,2010,6.0
2002,UKH32,2010,4.0
2002,UKJ11,2010,198.0
2002,UKJ12,2010,31.0
2002,UKJ13,2010,105.0
2002,UKJ14,2010,102.0
2002,UKJ21,2010,15.0
2002,UKJ22,2010,24.0
2002,UKJ31,2010,5.0
2002,UKJ32,2010,15.0
2002,UKJ34,2010,6.0
2002,UKJ41,2010,1.0
2002,UKK11,2010,13.0
2002,UKK12,2010,33.0
2002,UKK13,2010,60.0
2002,UKK14,2010,23.0
2002,UKK15,2010,26.0
2002,UKK21,2010,20.0
2002,UKK22,2010,18.0
2002,UKK23,2010,36.0
2002,UKK30,2010,15.0
2002,UKK41,2010,2.0
2002,UKK42,2010,2.0
2002,UKK43,2010,17.0
2002,UKL11,2010,1.0
2002,UKL12,2010,2.0
2002,UKL13,2010,1.0
2002,UKL14,2010,4.0
2002,UKL15,2010,1.0
2002,UKL16,2010,2.0
2002,UKL17,2010,17.0
2002,UKL18,2010,12.0
2002,UKL21,2010,8.0
2002,UKL22,2010,15.0
2002,UKL23,2010,8.0
2002,UKL24,2010,1.0
2002,UKM21,2010,20.0
2002,UKM22,2010,11.0
2002,UKM23,2010,
2002,UKM24,2010,7.0
2002,UKM25,2010,100.0
2002,UKM26,2010,
2002,UKM27,2010,11.0
