year,nuts_id,nuts_year_spec,eurostat_berd_data
2014,UKK1,2013,1570649000.0
2014,UKD3,2013,303560000.0
2014,UKJ3,2013,1173800000.0
2014,UKG1,2013,1283588000.0
2014,UKM6,2013,39697000.0
2014,UKI4,2013,385684000.0
2014,UKI3,2013,1174916000.0
2014,UKJ4,2013,509614000.0
2014,UKD4,2013,265476000.0
2014,UKF2,2013,460365000.0
2014,UKF3,2013,54088000.0
2014,UKD7,2013,341645000.0
2014,UKM5,2013,249597000.0
2014,UKE2,2013,193773000.0
2014,UKN0,2013,436794000.0
2014,UKC2,2013,200968000.0
2014,UKI5,2013,48009000.0
2014,UKI6,2013,104081000.0
2014,UKI7,2013,552785000.0
2014,UKG2,2013,220940000.0
2014,UKM3,2013,270438000.0
2014,UKE3,2013,117727000.0
2014,UKJ2,2013,1186701000.0
2014,UKC1,2013,150354000.0
2014,UKG3,2013,935988000.0
2014,UKL1,2013,185337000.0
2014,UKE4,2013,371914000.0
2015,UKH2,2013,2144530000.0000002
2015,UKJ1,2013,2984844000.0
2015,UKD6,2013,1605125000.0
2015,UKK3,2013,34720000.0
2015,UKD1,2013,183935000.0
2015,UKF1,2013,1536925000.0
2015,UKK4,2013,166162000.0
2015,UKK2,2013,316065000.0
2015,UKH1,2013,2759851000.0
2015,UKE1,2013,199780000.0
2015,UKL2,2013,269909000.0
2015,UKM2,2013,659961000.0
2015,UKH3,2013,852577000.0
2015,UKK1,2013,1511022000.0
2015,UKD3,2013,395977000.0
2015,UKJ3,2013,1362910000.0
2015,UKG1,2013,1613943000.0
2015,UKM6,2013,42987000.0
2015,UKI4,2013,456600000.0
2015,UKI3,2013,1240011000.0
2015,UKJ4,2013,612841000.0
2015,UKD4,2013,317030000.0
2015,UKF2,2013,491458000.0
2015,UKF3,2013,59107000.0
2015,UKD7,2013,409755000.0
2015,UKM5,2013,183384000.0
2015,UKE2,2013,297465000.0
2015,UKN0,2013,690962000.0
2015,UKC2,2013,246624000.0
2015,UKI5,2013,65032000.0
2015,UKI6,2013,71645000.0
2015,UKI7,2013,801598000.0
2015,UKG2,2013,267428999.99999997
2015,UKM3,2013,313585000.0
2015,UKE3,2013,158584000.0
2015,UKJ2,2013,1526867000.0
2015,UKC1,2013,174979000.0
2015,UKG3,2013,1103472000.0
2015,UKL1,2013,228575000.0
2015,UKE4,2013,417470000.0
2016,UKH2,2013,2099572999.9999998
2016,UKJ1,2013,2794143000.0
2016,UKD6,2013,1399146000.0
2016,UKK3,2013,32093000.000000004
2016,UKD1,2013,163392000.0
2016,UKF1,2013,1468334000.0
2016,UKK4,2013,150336000.0
2016,UKK2,2013,273948000.0
2016,UKH1,2013,2441367000.0
2016,UKE1,2013,186089000.0
2016,UKL2,2013,306650000.0
2016,UKM2,2013,674192000.0
2016,UKH3,2013,819402000.0
2016,UKK1,2013,1374497000.0
2016,UKD3,2013,405125000.0
2016,UKJ3,2013,1064551999.9999999
2016,UKG1,2013,1384747000.0
2016,UKM6,2013,41245000.0
2016,UKI4,2013,407688000.0
2016,UKI3,2013,1028675999.9999999
2016,UKJ4,2013,580476000.0
2016,UKD4,2013,353386000.0
2016,UKF2,2013,485296000.0
2016,UKF3,2013,66016000.00000001
2016,UKD7,2013,541184000.0
2016,UKM5,2013,236486000.0
2016,UKE2,2013,234411000.0
2016,UKN0,2013,586699000.0
2016,UKC2,2013,249176000.0
2016,UKI5,2013,67968000.0
2016,UKI6,2013,75778000.0
2016,UKI7,2013,1221355000.0
2016,UKG2,2013,289567000.0
2016,UKM3,2013,356315000.0
2016,UKE3,2013,124954000.0
2016,UKJ2,2013,1286882000.0
2016,UKC1,2013,118975000.0
2016,UKG3,2013,1135693000.0
2016,UKL1,2013,224039000.0
2016,UKE4,2013,369738000.0
2017,UKH2,2013,2019277000.0
2017,UKJ1,2013,2761720000.0
2017,UKD6,2013,1075967000.0
2017,UKK3,2013,33991000.0
2017,UKD1,2013,160602000.0
2017,UKF1,2013,1217862000.0
2017,UKK4,2013,164937000.0
2017,UKK2,2013,257329000.0
2017,UKH1,2013,2509068000.0
2017,UKE1,2013,195392000.0
2017,UKL2,2013,254591000.0
2017,UKM2,2013,788411000.0
2017,UKH3,2013,806091000.0
2017,UKK1,2013,1428653000.0
2017,UKD3,2013,393521000.0
2017,UKJ3,2013,847268000.0
2017,UKG1,2013,1768450000.0
2017,UKM6,2013,32965000.000000004
2017,UKI4,2013,466066000.0
2017,UKI3,2013,1438691000.0
2017,UKJ4,2013,552298000.0
2017,UKD4,2013,289951000.0
2017,UKF2,2013,446219000.0
2017,UKF3,2013,70378000.0
2017,UKD7,2013,559599000.0
2017,UKM5,2013,183073000.0
2017,UKE2,2013,243641000.0
2017,UKN0,2013,583552000.0
2017,UKC2,2013,284476000.0
2017,UKI5,2013,54295000.0
2017,UKI6,2013,79731000.0
2017,UKI7,2013,1149994000.0
2017,UKG2,2013,244211000.0
2017,UKM3,2013,418273000.0
2017,UKE3,2013,170982000.0
2017,UKJ2,2013,1382229000.0
2017,UKC1,2013,153644000.0
2017,UKG3,2013,801757000.0
2017,UKL1,2013,266796000.0
2017,UKE4,2013,459678000.0
