nuts_id,nuts_year,year,value,variable,description,unit,nuts_name
UKH12,2013,2015,7808000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cambridgeshire CC
UKH14,2013,2015,10000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Suffolk
UKH15,2013,2015,2098000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Norwich & East Norfolk
UKH21,2013,2015,1236000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Luton
UKH23,2013,2015,6053000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Hertfordshire
UKH25,2013,2015,0.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Central Bedfordshire
UKH34,2013,2015,12985000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Essex Haven Gateway
UKH36,2013,2015,605000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Heart of Essex
UKI31,2013,2015,74338000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Camden & City of London
UKI32,2013,2015,87763000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Westminster
UKI33,2013,2015,2430000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Kensington and Chelsea & Hammersmith and Fulham
UKI34,2013,2015,1186000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Wandsworth
UKI41,2013,2015,398000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Hackney & Newham
UKI42,2013,2015,757000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Tower Hamlets
UKI43,2013,2015,1594000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Haringey & Islington
UKI44,2013,2015,586000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Lewisham & Southwark
UKI51,2013,2015,9972000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Bexley & Greenwich
UKI63,2013,2015,89000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Merton, Kingston upon Thames & Sutton"
UKI71,2013,2015,1274000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Barnet
UKI73,2013,2015,1008000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Ealing
UKI74,2013,2015,403000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Harrow & Hillingdon
UKI75,2013,2015,0.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Hounslow & Richmond upon Thames
UKJ11,2013,2015,1823000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Berkshire
UKJ12,2013,2015,785000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Milton Keynes
UKJ13,2013,2015,478000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Buckinghamshire CC
UKJ14,2013,2015,103425000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Oxfordshire
UKJ21,2013,2015,11426000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Brighton and Hove
UKJ25,2013,2015,6704000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,West Surrey
UKJ27,2013,2015,87000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,West Sussex (South West)
UKJ31,2013,2015,622000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Portsmouth
UKJ32,2013,2015,16780000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Southampton
UKJ36,2013,2015,160000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Central Hampshire
UKJ44,2013,2015,3302000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,East Kent
UKK11,2013,2015,37247000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Bristol, City of"
UKK12,2013,2015,1563000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Bath and North East Somerset, North Somerset and South Gloucestershire"
UKK13,2013,2015,318000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Gloucestershire
UKK21,2013,2015,1409000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Bournemouth and Poole
UKK30,2013,2015,12000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cornwall and Isles of Scilly
UKK41,2013,2015,1681000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Plymouth
UKK43,2013,2015,12091000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Devon CC
UKL12,2013,2015,4875000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Gwynedd
UKL14,2013,2015,1425000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,South West Wales
UKL15,2013,2015,346000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Central Valleys
UKL18,2013,2015,821000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Swansea
UKL22,2013,2015,1235000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cardiff and Vale of Glamorgan
UKL23,2013,2015,158000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Flintshire and Wrexham
UKM21,2013,2015,2592000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Angus and Dundee City
UKM22,2013,2015,7854000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Clackmannanshire and Fife
UKM23,2013,2015,379000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,East Lothian and Midlothian
UKM25,2013,2015,3492000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Edinburgh, City of"
UKM27,2013,2015,837000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Perth & Kinross and Stirling
UKM34,2013,2015,29192000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Glasgow City
UKM35,2013,2015,1217000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Inverclyde, East Renfrewshire and Renfrewshire"
UKM50,2013,2015,3002000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Aberdeen City and Aberdeenshire
UKM62,2013,2015,2420000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Inverness & Nairn and Moray, Badenoch & Strathspey"
UKN01,2013,2015,14371000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Belfast
UKN04,2013,2015,2962000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,North of Northern Ireland
UKC12,2016,2016,657000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,South Teesside
UKC14,2016,2016,4420000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Durham CC
UKC22,2016,2016,23390000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Tyneside
UKC23,2016,2016,703000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Sunderland
UKD12,2016,2016,221000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,East Cumbria
UKD33,2016,2016,30612000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Manchester
UKD34,2016,2016,361000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Greater Manchester South West
UKD36,2016,2016,24000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Greater Manchester North West
UKD44,2016,2016,6779000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Lancaster and Wyre
UKD45,2016,2016,1309000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Mid Lancashire
UKD47,2016,2016,113000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Chorley and West Lancashire
UKD63,2016,2016,202000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cheshire West and Chester
UKD72,2016,2016,7700000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Liverpool
UKE11,2016,2016,2774000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Kingston upon Hull, City of"
UKE21,2016,2016,14328000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,York
UKE32,2016,2016,33943000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Sheffield
UKE41,2016,2016,360000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Bradford
UKE42,2016,2016,40547000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Leeds
UKE44,2016,2016,79000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Calderdale and Kirklees
UKF11,2016,2016,345000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Derby
UKF14,2016,2016,19355000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Nottingham
UKF21,2016,2016,11574000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Leicester
UKF22,2016,2016,2520000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Leicestershire CC and Rutland
UKF24,2016,2016,626000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,West Northamptonshire
UKF30,2016,2016,3220000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Lincolnshire
UKG12,2016,2016,604000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Worcestershire
UKG21,2016,2016,31000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Telford and Wrekin
UKG23,2016,2016,1217000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Stoke-on-Trent
UKG24,2016,2016,837000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Staffordshire CC
UKG31,2016,2016,37534000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Birmingham
UKG33,2016,2016,13146000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Coventry
UKG39,2016,2016,329000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Wolverhampton
UKH12,2016,2016,5847000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cambridgeshire CC
UKH14,2016,2016,18000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Suffolk
UKH15,2016,2016,2742000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Norwich and East Norfolk
UKH21,2016,2016,812000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Luton
UKH23,2016,2016,6560000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Hertfordshire
UKH25,2016,2016,0.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Central Bedfordshire
UKH34,2016,2016,13373000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Essex Haven Gateway
UKH36,2016,2016,412000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Heart of Essex
UKI31,2016,2016,76564000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Camden and City of London
UKI32,2016,2016,89324000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Westminster
UKI33,2016,2016,757000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Kensington & Chelsea and Hammersmith & Fulham
UKI34,2016,2016,1197000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Wandsworth
UKI41,2016,2016,340000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Hackney and Newham
UKI42,2016,2016,1717000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Tower Hamlets
UKI43,2016,2016,1309000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Haringey and Islington
UKI44,2016,2016,478000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Lewisham and Southwark
UKI51,2016,2016,7112000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Bexley and Greenwich
UKI63,2016,2016,198000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Merton, Kingston upon Thames and Sutton"
UKI71,2016,2016,1912000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Barnet
UKI73,2016,2016,665000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Ealing
UKI74,2016,2016,1642000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Harrow and Hillingdon
UKI75,2016,2016,52000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Hounslow and Richmond upon Thames
UKJ11,2016,2016,2220000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Berkshire
UKJ12,2016,2016,1486000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Milton Keynes
UKJ13,2016,2016,362000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Buckinghamshire CC
UKJ14,2016,2016,111793000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Oxfordshire
UKJ21,2016,2016,11184000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Brighton and Hove
UKJ25,2016,2016,6772000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,West Surrey
UKJ27,2016,2016,60000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,West Sussex (South West)
UKJ31,2016,2016,1455000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Portsmouth
UKJ32,2016,2016,18407000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Southampton
UKJ36,2016,2016,112000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Central Hampshire
UKJ44,2016,2016,2060000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,East Kent
UKK11,2016,2016,42019000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Bristol, City of"
UKK12,2016,2016,1462000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Bath and North East Somerset, North Somerset and South Gloucestershire"
UKK13,2016,2016,279000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Gloucestershire
UKK21,2016,2016,632000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Bournemouth and Poole
UKK30,2016,2016,3000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cornwall and Isles of Scilly
UKK41,2016,2016,1166000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Plymouth
UKK43,2016,2016,12100000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Devon CC
UKL12,2016,2016,4357000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Gwynedd
UKL14,2016,2016,2118000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,South West Wales
UKL15,2016,2016,126000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Central Valleys
UKL18,2016,2016,929000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Swansea
UKL22,2016,2016,1814000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cardiff and Vale of Glamorgan
UKL23,2016,2016,245000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Flintshire and Wrexham
UKM50,2016,2016,2503000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Aberdeen City and Aberdeenshire
UKM62,2016,2016,2054000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Inverness & Nairn and Moray, Badenoch & Strathspey"
UKM71,2016,2016,2863000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Angus and Dundee City
UKM72,2016,2016,8394000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Clackmannanshire and Fife
UKM73,2016,2016,652000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,East Lothian and Midlothian
UKM75,2016,2016,2439000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Edinburgh, City of"
UKM77,2016,2016,948000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Perth & Kinross and Stirling
UKM82,2016,2016,29808000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Glasgow City
UKM83,2016,2016,629000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Inverclyde, East Renfrewshire and Renfrewshire"
UKN06,2016,2016,19991000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Belfast
UKN12,2016,2016,3403000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Causeway Coast and Glens
UKC12,2016,2017,338000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,South Teesside
UKC14,2016,2017,3291000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Durham CC
UKC22,2016,2017,21901000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Tyneside
UKC23,2016,2017,549000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Sunderland
UKD12,2016,2017,277000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,East Cumbria
UKD33,2016,2017,31097000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Manchester
UKD34,2016,2017,699000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Greater Manchester South West
UKD36,2016,2017,18000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Greater Manchester North West
UKD44,2016,2017,6812000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Lancaster and Wyre
UKD45,2016,2017,1200000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Mid Lancashire
UKD47,2016,2017,301000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Chorley and West Lancashire
UKD63,2016,2017,30000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cheshire West and Chester
UKD72,2016,2017,8833000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Liverpool
UKE11,2016,2017,1462000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Kingston upon Hull, City of"
UKE21,2016,2017,14590000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,York
UKE32,2016,2017,38099000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Sheffield
UKE41,2016,2017,498000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Bradford
UKE42,2016,2017,45125000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Leeds
UKE44,2016,2017,197000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Calderdale and Kirklees
UKF11,2016,2017,439000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Derby
UKF14,2016,2017,24071000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Nottingham
UKF21,2016,2017,8708000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Leicester
UKF22,2016,2017,1415000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Leicestershire CC and Rutland
UKF24,2016,2017,1337000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,West Northamptonshire
UKF30,2016,2017,5061000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Lincolnshire
UKG12,2016,2017,280000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Worcestershire
UKG21,2016,2017,135000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Telford and Wrekin
UKG23,2016,2017,1317000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Stoke-on-Trent
UKG24,2016,2017,403000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Staffordshire CC
UKG31,2016,2017,40801000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Birmingham
UKG33,2016,2017,11922000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Coventry
UKG39,2016,2017,1245000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Wolverhampton
UKH12,2016,2017,3820000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cambridgeshire CC
UKH14,2016,2017,46000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Suffolk
UKH15,2016,2017,2070000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Norwich and East Norfolk
UKH21,2016,2017,1145000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Luton
UKH23,2016,2017,6075000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Hertfordshire
UKH25,2016,2017,0.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Central Bedfordshire
UKH34,2016,2017,13717000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Essex Haven Gateway
UKH36,2016,2017,838000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Heart of Essex
UKI31,2016,2017,48771000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Camden and City of London
UKI32,2016,2017,83324000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Westminster
UKI33,2016,2017,142000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Kensington & Chelsea and Hammersmith & Fulham
UKI34,2016,2017,1530000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Wandsworth
UKI41,2016,2017,260000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Hackney and Newham
UKI42,2016,2017,3334000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Tower Hamlets
UKI43,2016,2017,863000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Haringey and Islington
UKI44,2016,2017,589000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Lewisham and Southwark
UKI51,2016,2017,7706000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Bexley and Greenwich
UKI63,2016,2017,500000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Merton, Kingston upon Thames and Sutton"
UKI71,2016,2017,1540000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Barnet
UKI73,2016,2017,568000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Ealing
UKI74,2016,2017,1885000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Harrow and Hillingdon
UKI75,2016,2017,289000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Hounslow and Richmond upon Thames
UKJ11,2016,2017,2910000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Berkshire
UKJ12,2016,2017,1416000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Milton Keynes
UKJ13,2016,2017,173000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Buckinghamshire CC
UKJ14,2016,2017,107611000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Oxfordshire
UKJ21,2016,2017,11725000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Brighton and Hove
UKJ25,2016,2017,8366000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,West Surrey
UKJ27,2016,2017,0.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,West Sussex (South West)
UKJ31,2016,2017,1069000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Portsmouth
UKJ32,2016,2017,19284000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Southampton
UKJ36,2016,2017,217000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Central Hampshire
UKJ44,2016,2017,3360000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,East Kent
UKK11,2016,2017,28657000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Bristol, City of"
UKK12,2016,2017,1347000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Bath and North East Somerset, North Somerset and South Gloucestershire"
UKK13,2016,2017,380000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Gloucestershire
UKK21,2016,2017,826000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Bournemouth and Poole
UKK30,2016,2017,0.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cornwall and Isles of Scilly
UKK41,2016,2017,1225000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Plymouth
UKK43,2016,2017,15079000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Devon CC
UKL12,2016,2017,4279000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Gwynedd
UKL14,2016,2017,984000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,South West Wales
UKL15,2016,2017,72000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Central Valleys
UKL18,2016,2017,911000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Swansea
UKL22,2016,2017,2900000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cardiff and Vale of Glamorgan
UKL23,2016,2017,186000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Flintshire and Wrexham
UKM50,2016,2017,1989000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Aberdeen City and Aberdeenshire
UKM62,2016,2017,2622000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Inverness & Nairn and Moray, Badenoch & Strathspey"
UKM71,2016,2017,3003000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Angus and Dundee City
UKM72,2016,2017,8626000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Clackmannanshire and Fife
UKM73,2016,2017,199000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,East Lothian and Midlothian
UKM75,2016,2017,3367000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Edinburgh, City of"
UKM77,2016,2017,1422000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Perth & Kinross and Stirling
UKM82,2016,2017,26971000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Glasgow City
UKM83,2016,2017,907000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Inverclyde, East Renfrewshire and Renfrewshire"
UKN06,2016,2017,28580000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Belfast
UKN12,2016,2017,3830000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Causeway Coast and Glens
UKC12,2016,2018,525000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,South Teesside
UKC14,2016,2018,3566000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Durham CC
UKC22,2016,2018,20141000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Tyneside
UKC23,2016,2018,1242000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Sunderland
UKD12,2016,2018,142000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,East Cumbria
UKD33,2016,2018,36402000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Manchester
UKD34,2016,2018,544000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Greater Manchester South West
UKD36,2016,2018,17000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Greater Manchester North West
UKD44,2016,2018,7061000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Lancaster and Wyre
UKD45,2016,2018,1189000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Mid Lancashire
UKD47,2016,2018,453000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Chorley and West Lancashire
UKD63,2016,2018,84000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Cheshire West and Chester
UKD72,2016,2018,10450000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Liverpool
UKE11,2016,2018,2008000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,"Kingston upon Hull, City of"
UKE21,2016,2018,15259000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,York
UKE32,2016,2018,27932000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Sheffield
UKE41,2016,2018,329000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Bradford
UKE42,2016,2018,45724000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Leeds
UKE44,2016,2018,142000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Calderdale and Kirklees
UKF11,2016,2018,296000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Derby
UKF14,2016,2018,21539000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Nottingham
UKF21,2016,2018,8077000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Leicester
UKF22,2016,2018,1075000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Leicestershire CC and Rutland
UKF24,2016,2018,467000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,West Northamptonshire
UKF30,2016,2018,6692000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Lincolnshire
UKG12,2016,2018,309000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Worcestershire
UKG21,2016,2018,211000.0,contract_research_public_third,HE contract research income from non-SME companies,GBP,Telford and Wrekin
