,year,geo_type,geo_nm,geo_cd,SIC4,value,cluster_name
178,2013,nuts 2013 level 2,Outer London - East and North East,UKI5,0210,0.0,primary_forestry
179,2013,nuts 2013 level 2,Outer London - South,UKI6,0210,0.0,primary_forestry
180,2013,nuts 2013 level 2,Outer London - West and North West,UKI7,0210,0.0,primary_forestry
181,2013,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,0210,0.0,primary_forestry
182,2013,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,0210,0.0,primary_forestry
183,2013,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,0210,0.0,primary_forestry
184,2013,nuts 2013 level 2,Kent,UKJ4,0210,0.0,primary_forestry
185,2013,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,0210,0.0,primary_forestry
186,2013,nuts 2013 level 2,Dorset and Somerset,UKK2,0210,0.0,primary_forestry
187,2013,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,0210,0.0,primary_forestry
188,2013,nuts 2013 level 2,Devon,UKK4,0210,0.0,primary_forestry
189,2013,nuts 2013 level 2,West Wales and The Valleys,UKL1,0210,0.0,primary_forestry
190,2013,nuts 2013 level 2,East Wales,UKL2,0210,0.0,primary_forestry
191,2013,nuts 2013 level 2,Eastern Scotland,UKM2,0210,0.0,primary_forestry
192,2013,nuts 2013 level 2,South Western Scotland,UKM3,0210,0.0,primary_forestry
193,2013,nuts 2013 level 2,North Eastern Scotland,UKM5,0210,0.0,primary_forestry
194,2013,nuts 2013 level 2,Highlands and Islands,UKM6,0210,0.0,primary_forestry
195,2013,nuts 2013 level 2,Tees Valley and Durham,UKC1,0220,0.0,primary_forestry
196,2013,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,0220,0.0,primary_forestry
197,2013,nuts 2013 level 2,Cumbria,UKD1,0220,0.0,primary_forestry
198,2013,nuts 2013 level 2,Greater Manchester,UKD3,0220,0.0,primary_forestry
199,2013,nuts 2013 level 2,Lancashire,UKD4,0220,0.0,primary_forestry
200,2013,nuts 2013 level 2,Cheshire,UKD6,0220,0.0,primary_forestry
201,2013,nuts 2013 level 2,Merseyside,UKD7,0220,0.0,primary_forestry
202,2013,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,0220,0.0,primary_forestry
203,2013,nuts 2013 level 2,North Yorkshire,UKE2,0220,0.0,primary_forestry
204,2013,nuts 2013 level 2,South Yorkshire,UKE3,0220,0.0,primary_forestry
205,2013,nuts 2013 level 2,West Yorkshire,UKE4,0220,0.0,primary_forestry
206,2013,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,0220,0.0,primary_forestry
207,2013,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,0220,0.0,primary_forestry
208,2013,nuts 2013 level 2,Lincolnshire,UKF3,0220,0.0,primary_forestry
209,2013,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,0220,0.0,primary_forestry
210,2013,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,0220,0.0,primary_forestry
211,2013,nuts 2013 level 2,West Midlands,UKG3,0220,0.0,primary_forestry
212,2013,nuts 2013 level 2,East Anglia,UKH1,0220,0.0,primary_forestry
213,2013,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,0220,0.0,primary_forestry
214,2013,nuts 2013 level 2,Essex,UKH3,0220,0.0,primary_forestry
215,2013,nuts 2013 level 2,Inner London - West,UKI3,0220,0.0,primary_forestry
216,2013,nuts 2013 level 2,Inner London - East,UKI4,0220,0.0,primary_forestry
217,2013,nuts 2013 level 2,Outer London - East and North East,UKI5,0220,0.0,primary_forestry
218,2013,nuts 2013 level 2,Outer London - South,UKI6,0220,0.0,primary_forestry
219,2013,nuts 2013 level 2,Outer London - West and North West,UKI7,0220,0.0,primary_forestry
220,2013,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,0220,0.0,primary_forestry
221,2013,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,0220,0.0,primary_forestry
222,2013,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,0220,0.0,primary_forestry
223,2013,nuts 2013 level 2,Kent,UKJ4,0220,0.0,primary_forestry
224,2013,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,0220,0.0,primary_forestry
225,2013,nuts 2013 level 2,Dorset and Somerset,UKK2,0220,0.0,primary_forestry
226,2013,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,0220,0.0,primary_forestry
227,2013,nuts 2013 level 2,Devon,UKK4,0220,0.0,primary_forestry
228,2013,nuts 2013 level 2,West Wales and The Valleys,UKL1,0220,0.0,primary_forestry
229,2013,nuts 2013 level 2,East Wales,UKL2,0220,0.0,primary_forestry
230,2013,nuts 2013 level 2,Eastern Scotland,UKM2,0220,0.0,primary_forestry
231,2013,nuts 2013 level 2,South Western Scotland,UKM3,0220,0.0,primary_forestry
232,2013,nuts 2013 level 2,North Eastern Scotland,UKM5,0220,0.0,primary_forestry
233,2013,nuts 2013 level 2,Highlands and Islands,UKM6,0220,0.0,primary_forestry
234,2013,nuts 2013 level 2,Tees Valley and Durham,UKC1,0240,0.0,primary_forestry
235,2013,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,0240,0.0,primary_forestry
236,2013,nuts 2013 level 2,Cumbria,UKD1,0240,0.0,primary_forestry
237,2013,nuts 2013 level 2,Greater Manchester,UKD3,0240,0.0,primary_forestry
238,2013,nuts 2013 level 2,Lancashire,UKD4,0240,0.0,primary_forestry
239,2013,nuts 2013 level 2,Cheshire,UKD6,0240,0.0,primary_forestry
240,2013,nuts 2013 level 2,Merseyside,UKD7,0240,0.0,primary_forestry
241,2013,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,0240,0.0,primary_forestry
242,2013,nuts 2013 level 2,North Yorkshire,UKE2,0240,0.0,primary_forestry
243,2013,nuts 2013 level 2,South Yorkshire,UKE3,0240,0.0,primary_forestry
244,2013,nuts 2013 level 2,West Yorkshire,UKE4,0240,0.0,primary_forestry
245,2013,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,0240,0.0,primary_forestry
246,2013,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,0240,0.0,primary_forestry
247,2013,nuts 2013 level 2,Lincolnshire,UKF3,0240,0.0,primary_forestry
248,2013,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,0240,0.0,primary_forestry
249,2013,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,0240,0.0,primary_forestry
250,2013,nuts 2013 level 2,West Midlands,UKG3,0240,0.0,primary_forestry
251,2013,nuts 2013 level 2,East Anglia,UKH1,0240,0.0,primary_forestry
252,2013,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,0240,0.0,primary_forestry
253,2013,nuts 2013 level 2,Essex,UKH3,0240,0.0,primary_forestry
254,2013,nuts 2013 level 2,Inner London - West,UKI3,0240,0.0,primary_forestry
255,2013,nuts 2013 level 2,Inner London - East,UKI4,0240,0.0,primary_forestry
256,2013,nuts 2013 level 2,Outer London - East and North East,UKI5,0240,0.0,primary_forestry
257,2013,nuts 2013 level 2,Outer London - South,UKI6,0240,0.0,primary_forestry
258,2013,nuts 2013 level 2,Outer London - West and North West,UKI7,0240,0.0,primary_forestry
259,2013,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,0240,0.0,primary_forestry
260,2013,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,0240,0.0,primary_forestry
261,2013,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,0240,0.0,primary_forestry
262,2013,nuts 2013 level 2,Kent,UKJ4,0240,0.0,primary_forestry
263,2013,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,0240,0.0,primary_forestry
264,2013,nuts 2013 level 2,Dorset and Somerset,UKK2,0240,0.0,primary_forestry
265,2013,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,0240,0.0,primary_forestry
266,2013,nuts 2013 level 2,Devon,UKK4,0240,0.0,primary_forestry
267,2013,nuts 2013 level 2,West Wales and The Valleys,UKL1,0240,0.0,primary_forestry
268,2013,nuts 2013 level 2,East Wales,UKL2,0240,0.0,primary_forestry
269,2013,nuts 2013 level 2,Eastern Scotland,UKM2,0240,0.0,primary_forestry
270,2013,nuts 2013 level 2,South Western Scotland,UKM3,0240,0.0,primary_forestry
271,2013,nuts 2013 level 2,North Eastern Scotland,UKM5,0240,0.0,primary_forestry
272,2013,nuts 2013 level 2,Highlands and Islands,UKM6,0240,0.0,primary_forestry
273,2013,nuts 2013 level 2,Tees Valley and Durham,UKC1,0311,0.0,primary_fishing
274,2013,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,0311,0.0,primary_fishing
275,2013,nuts 2013 level 2,Cumbria,UKD1,0311,0.0,primary_fishing
276,2013,nuts 2013 level 2,Greater Manchester,UKD3,0311,0.0,primary_fishing
277,2013,nuts 2013 level 2,Lancashire,UKD4,0311,0.0,primary_fishing
278,2013,nuts 2013 level 2,Cheshire,UKD6,0311,0.0,primary_fishing
279,2013,nuts 2013 level 2,Merseyside,UKD7,0311,0.0,primary_fishing
280,2013,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,0311,0.0,primary_fishing
281,2013,nuts 2013 level 2,North Yorkshire,UKE2,0311,0.0,primary_fishing
282,2013,nuts 2013 level 2,South Yorkshire,UKE3,0311,0.0,primary_fishing
283,2013,nuts 2013 level 2,West Yorkshire,UKE4,0311,0.0,primary_fishing
284,2013,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,0311,0.0,primary_fishing
285,2013,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,0311,0.0,primary_fishing
286,2013,nuts 2013 level 2,Lincolnshire,UKF3,0311,0.0,primary_fishing
287,2013,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,0311,0.0,primary_fishing
288,2013,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,0311,0.0,primary_fishing
289,2013,nuts 2013 level 2,West Midlands,UKG3,0311,0.0,primary_fishing
290,2013,nuts 2013 level 2,East Anglia,UKH1,0311,0.0,primary_fishing
291,2013,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,0311,0.0,primary_fishing
292,2013,nuts 2013 level 2,Essex,UKH3,0311,0.0,primary_fishing
293,2013,nuts 2013 level 2,Inner London - West,UKI3,0311,0.0,primary_fishing
294,2013,nuts 2013 level 2,Inner London - East,UKI4,0311,0.0,primary_fishing
295,2013,nuts 2013 level 2,Outer London - East and North East,UKI5,0311,0.0,primary_fishing
296,2013,nuts 2013 level 2,Outer London - South,UKI6,0311,0.0,primary_fishing
297,2013,nuts 2013 level 2,Outer London - West and North West,UKI7,0311,0.0,primary_fishing
298,2013,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,0311,0.0,primary_fishing
299,2013,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,0311,0.0,primary_fishing
300,2013,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,0311,0.0,primary_fishing
301,2013,nuts 2013 level 2,Kent,UKJ4,0311,0.0,primary_fishing
302,2013,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,0311,0.0,primary_fishing
