,year,geo_type,geo_nm,geo_cd,SIC4,value,cluster_name
2956,2016,nuts 2013 level 2,South Western Scotland,UKM3,1729,15,manufacture_paper
2957,2016,nuts 2013 level 2,North Eastern Scotland,UKM5,1729,0,manufacture_paper
2958,2016,nuts 2013 level 2,Highlands and Islands,UKM6,1729,0,manufacture_paper
2959,2016,nuts 2013 level 2,Northern Ireland,UKN0,1729,5,manufacture_paper
2960,2016,nuts 2013 level 2,Tees Valley and Durham,UKC1,1812,100,services_printing
2961,2016,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,1812,180,services_printing
2962,2016,nuts 2013 level 2,Cumbria,UKD1,1812,45,services_printing
2963,2016,nuts 2013 level 2,Greater Manchester,UKD3,1812,400,services_printing
2964,2016,nuts 2013 level 2,Lancashire,UKD4,1812,225,services_printing
2965,2016,nuts 2013 level 2,Cheshire,UKD6,1812,140,services_printing
2966,2016,nuts 2013 level 2,Merseyside,UKD7,1812,150,services_printing
2967,2016,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,1812,115,services_printing
2968,2016,nuts 2013 level 2,North Yorkshire,UKE2,1812,125,services_printing
2969,2016,nuts 2013 level 2,South Yorkshire,UKE3,1812,145,services_printing
2970,2016,nuts 2013 level 2,West Yorkshire,UKE4,1812,425,services_printing
2971,2016,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,1812,340,services_printing
2972,2016,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,1812,425,services_printing
2973,2016,nuts 2013 level 2,Lincolnshire,UKF3,1812,95,services_printing
2974,2016,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,1812,230,services_printing
2975,2016,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,1812,250,services_printing
2976,2016,nuts 2013 level 2,West Midlands,UKG3,1812,345,services_printing
2977,2016,nuts 2013 level 2,East Anglia,UKH1,1812,395,services_printing
2978,2016,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,1812,370,services_printing
2979,2016,nuts 2013 level 2,Essex,UKH3,1812,385,services_printing
2980,2016,nuts 2013 level 2,Inner London - West,UKI3,1812,260,services_printing
2981,2016,nuts 2013 level 2,Inner London - East,UKI4,1812,430,services_printing
2982,2016,nuts 2013 level 2,Outer London - East and North East,UKI5,1812,285,services_printing
2983,2016,nuts 2013 level 2,Outer London - South,UKI6,1812,245,services_printing
2984,2016,nuts 2013 level 2,Outer London - West and North West,UKI7,1812,310,services_printing
2985,2016,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,1812,455,services_printing
2986,2016,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,1812,560,services_printing
2987,2016,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,1812,275,services_printing
2988,2016,nuts 2013 level 2,Kent,UKJ4,1812,325,services_printing
2989,2016,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,1812,420,services_printing
2990,2016,nuts 2013 level 2,Dorset and Somerset,UKK2,1812,250,services_printing
2991,2016,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,1812,70,services_printing
2992,2016,nuts 2013 level 2,Devon,UKK4,1812,165,services_printing
2993,2016,nuts 2013 level 2,West Wales and The Valleys,UKL1,1812,215,services_printing
2994,2016,nuts 2013 level 2,East Wales,UKL2,1812,145,services_printing
2995,2016,nuts 2013 level 2,Eastern Scotland,UKM2,1812,185,services_printing
2996,2016,nuts 2013 level 2,South Western Scotland,UKM3,1812,225,services_printing
2997,2016,nuts 2013 level 2,North Eastern Scotland,UKM5,1812,30,services_printing
2998,2016,nuts 2013 level 2,Highlands and Islands,UKM6,1812,20,services_printing
2999,2016,nuts 2013 level 2,Northern Ireland,UKN0,1812,190,services_printing
3000,2016,nuts 2013 level 2,Tees Valley and Durham,UKC1,1813,10,services_printing
3001,2016,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,1813,20,services_printing
3002,2016,nuts 2013 level 2,Cumbria,UKD1,1813,5,services_printing
3003,2016,nuts 2013 level 2,Greater Manchester,UKD3,1813,70,services_printing
3004,2016,nuts 2013 level 2,Lancashire,UKD4,1813,40,services_printing
3005,2016,nuts 2013 level 2,Cheshire,UKD6,1813,20,services_printing
3006,2016,nuts 2013 level 2,Merseyside,UKD7,1813,20,services_printing
3007,2016,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,1813,25,services_printing
3008,2016,nuts 2013 level 2,North Yorkshire,UKE2,1813,25,services_printing
3009,2016,nuts 2013 level 2,South Yorkshire,UKE3,1813,25,services_printing
3010,2016,nuts 2013 level 2,West Yorkshire,UKE4,1813,75,services_printing
3011,2016,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,1813,50,services_printing
3012,2016,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,1813,60,services_printing
3013,2016,nuts 2013 level 2,Lincolnshire,UKF3,1813,15,services_printing
3014,2016,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,1813,45,services_printing
3015,2016,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,1813,35,services_printing
3016,2016,nuts 2013 level 2,West Midlands,UKG3,1813,60,services_printing
3017,2016,nuts 2013 level 2,East Anglia,UKH1,1813,85,services_printing
3018,2016,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,1813,80,services_printing
3019,2016,nuts 2013 level 2,Essex,UKH3,1813,45,services_printing
3020,2016,nuts 2013 level 2,Inner London - West,UKI3,1813,45,services_printing
3021,2016,nuts 2013 level 2,Inner London - East,UKI4,1813,75,services_printing
3022,2016,nuts 2013 level 2,Outer London - East and North East,UKI5,1813,30,services_printing
3023,2016,nuts 2013 level 2,Outer London - South,UKI6,1813,35,services_printing
3024,2016,nuts 2013 level 2,Outer London - West and North West,UKI7,1813,50,services_printing
3025,2016,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,1813,85,services_printing
3026,2016,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,1813,95,services_printing
3027,2016,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,1813,45,services_printing
3028,2016,nuts 2013 level 2,Kent,UKJ4,1813,50,services_printing
3029,2016,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,1813,65,services_printing
3030,2016,nuts 2013 level 2,Dorset and Somerset,UKK2,1813,35,services_printing
3031,2016,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,1813,10,services_printing
3032,2016,nuts 2013 level 2,Devon,UKK4,1813,25,services_printing
3033,2016,nuts 2013 level 2,West Wales and The Valleys,UKL1,1813,15,services_printing
3034,2016,nuts 2013 level 2,East Wales,UKL2,1813,25,services_printing
3035,2016,nuts 2013 level 2,Eastern Scotland,UKM2,1813,35,services_printing
3036,2016,nuts 2013 level 2,South Western Scotland,UKM3,1813,35,services_printing
3037,2016,nuts 2013 level 2,North Eastern Scotland,UKM5,1813,0,services_printing
3038,2016,nuts 2013 level 2,Highlands and Islands,UKM6,1813,5,services_printing
3039,2016,nuts 2013 level 2,Northern Ireland,UKN0,1813,10,services_printing
3040,2016,nuts 2013 level 2,Tees Valley and Durham,UKC1,1814,0,services_printing
3041,2016,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,1814,5,services_printing
3042,2016,nuts 2013 level 2,Cumbria,UKD1,1814,0,services_printing
3043,2016,nuts 2013 level 2,Greater Manchester,UKD3,1814,15,services_printing
3044,2016,nuts 2013 level 2,Lancashire,UKD4,1814,10,services_printing
3045,2016,nuts 2013 level 2,Cheshire,UKD6,1814,0,services_printing
3046,2016,nuts 2013 level 2,Merseyside,UKD7,1814,5,services_printing
3047,2016,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,1814,5,services_printing
3048,2016,nuts 2013 level 2,North Yorkshire,UKE2,1814,5,services_printing
3049,2016,nuts 2013 level 2,South Yorkshire,UKE3,1814,0,services_printing
3050,2016,nuts 2013 level 2,West Yorkshire,UKE4,1814,20,services_printing
3051,2016,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,1814,15,services_printing
3052,2016,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,1814,20,services_printing
3053,2016,nuts 2013 level 2,Lincolnshire,UKF3,1814,0,services_printing
3054,2016,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,1814,5,services_printing
3055,2016,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,1814,5,services_printing
3056,2016,nuts 2013 level 2,West Midlands,UKG3,1814,10,services_printing
3057,2016,nuts 2013 level 2,East Anglia,UKH1,1814,10,services_printing
3058,2016,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,1814,10,services_printing
3059,2016,nuts 2013 level 2,Essex,UKH3,1814,15,services_printing
3060,2016,nuts 2013 level 2,Inner London - West,UKI3,1814,5,services_printing
3061,2016,nuts 2013 level 2,Inner London - East,UKI4,1814,20,services_printing
3062,2016,nuts 2013 level 2,Outer London - East and North East,UKI5,1814,25,services_printing
3063,2016,nuts 2013 level 2,Outer London - South,UKI6,1814,10,services_printing
3064,2016,nuts 2013 level 2,Outer London - West and North West,UKI7,1814,10,services_printing
3065,2016,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,1814,15,services_printing
3066,2016,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,1814,20,services_printing
3067,2016,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,1814,10,services_printing
3068,2016,nuts 2013 level 2,Kent,UKJ4,1814,15,services_printing
3069,2016,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,1814,15,services_printing
3070,2016,nuts 2013 level 2,Dorset and Somerset,UKK2,1814,5,services_printing
3071,2016,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,1814,0,services_printing
3072,2016,nuts 2013 level 2,Devon,UKK4,1814,5,services_printing
3073,2016,nuts 2013 level 2,West Wales and The Valleys,UKL1,1814,5,services_printing
3074,2016,nuts 2013 level 2,East Wales,UKL2,1814,5,services_printing
3075,2016,nuts 2013 level 2,Eastern Scotland,UKM2,1814,5,services_printing
3076,2016,nuts 2013 level 2,South Western Scotland,UKM3,1814,5,services_printing
3077,2016,nuts 2013 level 2,North Eastern Scotland,UKM5,1814,0,services_printing
3078,2016,nuts 2013 level 2,Highlands and Islands,UKM6,1814,0,services_printing
3079,2016,nuts 2013 level 2,Northern Ireland,UKN0,1814,0,services_printing
3080,2016,nuts 2013 level 2,Tees Valley and Durham,UKC1,1820,0,services_publishing
3081,2016,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,1820,5,services_publishing
3082,2016,nuts 2013 level 2,Cumbria,UKD1,1820,5,services_publishing
3083,2016,nuts 2013 level 2,Greater Manchester,UKD3,1820,15,services_publishing
3084,2016,nuts 2013 level 2,Lancashire,UKD4,1820,10,services_publishing
3085,2016,nuts 2013 level 2,Cheshire,UKD6,1820,5,services_publishing
3086,2016,nuts 2013 level 2,Merseyside,UKD7,1820,10,services_publishing
3087,2016,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,1820,0,services_publishing
3088,2016,nuts 2013 level 2,North Yorkshire,UKE2,1820,5,services_publishing
3089,2016,nuts 2013 level 2,South Yorkshire,UKE3,1820,15,services_publishing
3090,2016,nuts 2013 level 2,West Yorkshire,UKE4,1820,10,services_publishing
3091,2016,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,1820,15,services_publishing
3092,2016,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,1820,15,services_publishing
3093,2016,nuts 2013 level 2,Lincolnshire,UKF3,1820,5,services_publishing
3094,2016,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,1820,10,services_publishing
3095,2016,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,1820,5,services_publishing
3096,2016,nuts 2013 level 2,West Midlands,UKG3,1820,10,services_publishing
3097,2016,nuts 2013 level 2,East Anglia,UKH1,1820,25,services_publishing
3098,2016,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,1820,35,services_publishing
3099,2016,nuts 2013 level 2,Essex,UKH3,1820,25,services_publishing
3100,2016,nuts 2013 level 2,Inner London - West,UKI3,1820,150,services_publishing
3101,2016,nuts 2013 level 2,Inner London - East,UKI4,1820,115,services_publishing
3102,2016,nuts 2013 level 2,Outer London - East and North East,UKI5,1820,25,services_publishing
3103,2016,nuts 2013 level 2,Outer London - South,UKI6,1820,25,services_publishing
3104,2016,nuts 2013 level 2,Outer London - West and North West,UKI7,1820,75,services_publishing
3105,2016,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,1820,40,services_publishing
3106,2016,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,1820,60,services_publishing
3107,2016,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,1820,20,services_publishing
3108,2016,nuts 2013 level 2,Kent,UKJ4,1820,20,services_publishing
3109,2016,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,1820,50,services_publishing
3110,2016,nuts 2013 level 2,Dorset and Somerset,UKK2,1820,15,services_publishing
3111,2016,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,1820,5,services_publishing
3112,2016,nuts 2013 level 2,Devon,UKK4,1820,10,services_publishing
3113,2016,nuts 2013 level 2,West Wales and The Valleys,UKL1,1820,10,services_publishing
3114,2016,nuts 2013 level 2,East Wales,UKL2,1820,10,services_publishing
3115,2016,nuts 2013 level 2,Eastern Scotland,UKM2,1820,5,services_publishing
3116,2016,nuts 2013 level 2,South Western Scotland,UKM3,1820,15,services_publishing
3117,2016,nuts 2013 level 2,North Eastern Scotland,UKM5,1820,0,services_publishing
3118,2016,nuts 2013 level 2,Highlands and Islands,UKM6,1820,10,services_publishing
3119,2016,nuts 2013 level 2,Northern Ireland,UKN0,1820,5,services_publishing
3120,2016,nuts 2013 level 2,Tees Valley and Durham,UKC1,1920,10,manufacture_oils
3121,2016,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,1920,10,manufacture_oils
3122,2016,nuts 2013 level 2,Cumbria,UKD1,1920,0,manufacture_oils
3123,2016,nuts 2013 level 2,Greater Manchester,UKD3,1920,5,manufacture_oils
3124,2016,nuts 2013 level 2,Lancashire,UKD4,1920,0,manufacture_oils
3125,2016,nuts 2013 level 2,Cheshire,UKD6,1920,10,manufacture_oils
3126,2016,nuts 2013 level 2,Merseyside,UKD7,1920,5,manufacture_oils
3127,2016,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,1920,10,manufacture_oils
3128,2016,nuts 2013 level 2,North Yorkshire,UKE2,1920,0,manufacture_oils
3129,2016,nuts 2013 level 2,South Yorkshire,UKE3,1920,0,manufacture_oils
3130,2016,nuts 2013 level 2,West Yorkshire,UKE4,1920,10,manufacture_oils
3131,2016,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,1920,5,manufacture_oils
3132,2016,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,1920,0,manufacture_oils
3133,2016,nuts 2013 level 2,Lincolnshire,UKF3,1920,0,manufacture_oils
3134,2016,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,1920,5,manufacture_oils
3135,2016,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,1920,5,manufacture_oils
3136,2016,nuts 2013 level 2,West Midlands,UKG3,1920,5,manufacture_oils
3137,2016,nuts 2013 level 2,East Anglia,UKH1,1920,5,manufacture_oils
3138,2016,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,1920,5,manufacture_oils
3139,2016,nuts 2013 level 2,Essex,UKH3,1920,5,manufacture_oils
3140,2016,nuts 2013 level 2,Inner London - West,UKI3,1920,5,manufacture_oils
3141,2016,nuts 2013 level 2,Inner London - East,UKI4,1920,0,manufacture_oils
3142,2016,nuts 2013 level 2,Outer London - East and North East,UKI5,1920,0,manufacture_oils
3143,2016,nuts 2013 level 2,Outer London - South,UKI6,1920,0,manufacture_oils
3144,2016,nuts 2013 level 2,Outer London - West and North West,UKI7,1920,0,manufacture_oils
3145,2016,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,1920,0,manufacture_oils
3146,2016,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,1920,5,manufacture_oils
3147,2016,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,1920,5,manufacture_oils
3148,2016,nuts 2013 level 2,Kent,UKJ4,1920,5,manufacture_oils
3149,2016,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,1920,5,manufacture_oils
3150,2016,nuts 2013 level 2,Dorset and Somerset,UKK2,1920,0,manufacture_oils
3151,2016,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,1920,0,manufacture_oils
3152,2016,nuts 2013 level 2,Devon,UKK4,1920,0,manufacture_oils
3153,2016,nuts 2013 level 2,West Wales and The Valleys,UKL1,1920,5,manufacture_oils
3154,2016,nuts 2013 level 2,East Wales,UKL2,1920,0,manufacture_oils
3155,2016,nuts 2013 level 2,Eastern Scotland,UKM2,1920,5,manufacture_oils
3156,2016,nuts 2013 level 2,South Western Scotland,UKM3,1920,5,manufacture_oils
3157,2016,nuts 2013 level 2,North Eastern Scotland,UKM5,1920,5,manufacture_oils
3158,2016,nuts 2013 level 2,Highlands and Islands,UKM6,1920,0,manufacture_oils
3159,2016,nuts 2013 level 2,Northern Ireland,UKN0,1920,5,manufacture_oils
3160,2016,nuts 2013 level 2,Tees Valley and Durham,UKC1,2012,0,manufacture_oils
3161,2016,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,2012,0,manufacture_oils
3162,2016,nuts 2013 level 2,Cumbria,UKD1,2012,0,manufacture_oils
3163,2016,nuts 2013 level 2,Greater Manchester,UKD3,2012,10,manufacture_oils
3164,2016,nuts 2013 level 2,Lancashire,UKD4,2012,0,manufacture_oils
3165,2016,nuts 2013 level 2,Cheshire,UKD6,2012,5,manufacture_oils
3166,2016,nuts 2013 level 2,Merseyside,UKD7,2012,5,manufacture_oils
3167,2016,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,2012,0,manufacture_oils
3168,2016,nuts 2013 level 2,North Yorkshire,UKE2,2012,0,manufacture_oils
3169,2016,nuts 2013 level 2,South Yorkshire,UKE3,2012,5,manufacture_oils
3170,2016,nuts 2013 level 2,West Yorkshire,UKE4,2012,5,manufacture_oils
3171,2016,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,2012,5,manufacture_oils
3172,2016,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,2012,0,manufacture_oils
3173,2016,nuts 2013 level 2,Lincolnshire,UKF3,2012,0,manufacture_oils
3174,2016,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,2012,0,manufacture_oils
3175,2016,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,2012,10,manufacture_oils
3176,2016,nuts 2013 level 2,West Midlands,UKG3,2012,0,manufacture_oils
3177,2016,nuts 2013 level 2,East Anglia,UKH1,2012,5,manufacture_oils
3178,2016,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,2012,5,manufacture_oils
3179,2016,nuts 2013 level 2,Essex,UKH3,2012,0,manufacture_oils
3180,2016,nuts 2013 level 2,Inner London - West,UKI3,2012,0,manufacture_oils
3181,2016,nuts 2013 level 2,Inner London - East,UKI4,2012,0,manufacture_oils
3182,2016,nuts 2013 level 2,Outer London - East and North East,UKI5,2012,0,manufacture_oils
3183,2016,nuts 2013 level 2,Outer London - South,UKI6,2012,0,manufacture_oils
3184,2016,nuts 2013 level 2,Outer London - West and North West,UKI7,2012,0,manufacture_oils
3185,2016,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,2012,0,manufacture_oils
3186,2016,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,2012,0,manufacture_oils
3187,2016,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,2012,0,manufacture_oils
3188,2016,nuts 2013 level 2,Kent,UKJ4,2012,5,manufacture_oils
3189,2016,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,2012,0,manufacture_oils
3190,2016,nuts 2013 level 2,Dorset and Somerset,UKK2,2012,0,manufacture_oils
3191,2016,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,2012,0,manufacture_oils
3192,2016,nuts 2013 level 2,Devon,UKK4,2012,0,manufacture_oils
3193,2016,nuts 2013 level 2,West Wales and The Valleys,UKL1,2012,5,manufacture_oils
3194,2016,nuts 2013 level 2,East Wales,UKL2,2012,0,manufacture_oils
3195,2016,nuts 2013 level 2,Eastern Scotland,UKM2,2012,5,manufacture_oils
3196,2016,nuts 2013 level 2,South Western Scotland,UKM3,2012,0,manufacture_oils
3197,2016,nuts 2013 level 2,North Eastern Scotland,UKM5,2012,0,manufacture_oils
3198,2016,nuts 2013 level 2,Highlands and Islands,UKM6,2012,0,manufacture_oils
3199,2016,nuts 2013 level 2,Northern Ireland,UKN0,2012,0,manufacture_oils
3200,2016,nuts 2013 level 2,Tees Valley and Durham,UKC1,2013,5,manufacture_chemical
3201,2016,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,2013,0,manufacture_chemical
3202,2016,nuts 2013 level 2,Cumbria,UKD1,2013,0,manufacture_chemical
3203,2016,nuts 2013 level 2,Greater Manchester,UKD3,2013,5,manufacture_chemical
3204,2016,nuts 2013 level 2,Lancashire,UKD4,2013,5,manufacture_chemical
3205,2016,nuts 2013 level 2,Cheshire,UKD6,2013,10,manufacture_chemical
3206,2016,nuts 2013 level 2,Merseyside,UKD7,2013,10,manufacture_chemical
3207,2016,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,2013,5,manufacture_chemical
3208,2016,nuts 2013 level 2,North Yorkshire,UKE2,2013,0,manufacture_chemical
3209,2016,nuts 2013 level 2,South Yorkshire,UKE3,2013,0,manufacture_chemical
3210,2016,nuts 2013 level 2,West Yorkshire,UKE4,2013,5,manufacture_chemical
3211,2016,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,2013,10,manufacture_chemical
3212,2016,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,2013,0,manufacture_chemical
3213,2016,nuts 2013 level 2,Lincolnshire,UKF3,2013,0,manufacture_chemical
3214,2016,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,2013,0,manufacture_chemical
3215,2016,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,2013,0,manufacture_chemical
3216,2016,nuts 2013 level 2,West Midlands,UKG3,2013,5,manufacture_chemical
3217,2016,nuts 2013 level 2,East Anglia,UKH1,2013,5,manufacture_chemical
3218,2016,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,2013,0,manufacture_chemical
3219,2016,nuts 2013 level 2,Essex,UKH3,2013,0,manufacture_chemical
3220,2016,nuts 2013 level 2,Inner London - West,UKI3,2013,5,manufacture_chemical
3221,2016,nuts 2013 level 2,Inner London - East,UKI4,2013,5,manufacture_chemical
3222,2016,nuts 2013 level 2,Outer London - East and North East,UKI5,2013,0,manufacture_chemical
3223,2016,nuts 2013 level 2,Outer London - South,UKI6,2013,0,manufacture_chemical
3224,2016,nuts 2013 level 2,Outer London - West and North West,UKI7,2013,0,manufacture_chemical
3225,2016,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,2013,5,manufacture_chemical
3226,2016,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,2013,5,manufacture_chemical
3227,2016,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,2013,0,manufacture_chemical
3228,2016,nuts 2013 level 2,Kent,UKJ4,2013,0,manufacture_chemical
3229,2016,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,2013,0,manufacture_chemical
3230,2016,nuts 2013 level 2,Dorset and Somerset,UKK2,2013,0,manufacture_chemical
3231,2016,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,2013,0,manufacture_chemical
3232,2016,nuts 2013 level 2,Devon,UKK4,2013,0,manufacture_chemical
3233,2016,nuts 2013 level 2,West Wales and The Valleys,UKL1,2013,5,manufacture_chemical
3234,2016,nuts 2013 level 2,East Wales,UKL2,2013,5,manufacture_chemical
3235,2016,nuts 2013 level 2,Eastern Scotland,UKM2,2013,0,manufacture_chemical
3236,2016,nuts 2013 level 2,South Western Scotland,UKM3,2013,0,manufacture_chemical
3237,2016,nuts 2013 level 2,North Eastern Scotland,UKM5,2013,0,manufacture_chemical
3238,2016,nuts 2013 level 2,Highlands and Islands,UKM6,2013,0,manufacture_chemical
3239,2016,nuts 2013 level 2,Northern Ireland,UKN0,2013,5,manufacture_chemical
3240,2016,nuts 2013 level 2,Tees Valley and Durham,UKC1,2014,15,manufacture_chemical
3241,2016,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,2014,5,manufacture_chemical
3242,2016,nuts 2013 level 2,Cumbria,UKD1,2014,0,manufacture_chemical
3243,2016,nuts 2013 level 2,Greater Manchester,UKD3,2014,5,manufacture_chemical
3244,2016,nuts 2013 level 2,Lancashire,UKD4,2014,5,manufacture_chemical
3245,2016,nuts 2013 level 2,Cheshire,UKD6,2014,5,manufacture_chemical
3246,2016,nuts 2013 level 2,Merseyside,UKD7,2014,15,manufacture_chemical
3247,2016,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,2014,5,manufacture_chemical
3248,2016,nuts 2013 level 2,North Yorkshire,UKE2,2014,0,manufacture_chemical
3249,2016,nuts 2013 level 2,South Yorkshire,UKE3,2014,0,manufacture_chemical
3250,2016,nuts 2013 level 2,West Yorkshire,UKE4,2014,5,manufacture_chemical
3251,2016,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,2014,5,manufacture_chemical
3252,2016,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,2014,0,manufacture_chemical
3253,2016,nuts 2013 level 2,Lincolnshire,UKF3,2014,0,manufacture_chemical
3254,2016,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,2014,0,manufacture_chemical
3255,2016,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,2014,5,manufacture_chemical
3256,2016,nuts 2013 level 2,West Midlands,UKG3,2014,5,manufacture_chemical
3257,2016,nuts 2013 level 2,East Anglia,UKH1,2014,10,manufacture_chemical
3258,2016,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,2014,0,manufacture_chemical
3259,2016,nuts 2013 level 2,Essex,UKH3,2014,0,manufacture_chemical
3260,2016,nuts 2013 level 2,Inner London - West,UKI3,2014,0,manufacture_chemical
3261,2016,nuts 2013 level 2,Inner London - East,UKI4,2014,0,manufacture_chemical
3262,2016,nuts 2013 level 2,Outer London - East and North East,UKI5,2014,0,manufacture_chemical
3263,2016,nuts 2013 level 2,Outer London - South,UKI6,2014,0,manufacture_chemical
3264,2016,nuts 2013 level 2,Outer London - West and North West,UKI7,2014,0,manufacture_chemical
3265,2016,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,2014,5,manufacture_chemical
3266,2016,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,2014,0,manufacture_chemical
3267,2016,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,2014,5,manufacture_chemical
3268,2016,nuts 2013 level 2,Kent,UKJ4,2014,0,manufacture_chemical
