year,nuts_id,nuts_year_spec,total_ukri_funding
2007,UKG32,2006,990325.0
2007,UKG33,2006,353743.89
2007,UKH11,2006,264675.0
2007,UKH12,2006,433768.36
2007,UKH13,2006,260021.58
2007,UKH14,2006,152100.12
2007,UKH21,2006,182339.88
2007,UKH22,2006,804938.2
2007,UKH23,2006,300197.85
2007,UKH33,2006,449215.53
2007,UKI11,2006,419645.5
2007,UKI12,2006,315204.05
2007,UKI21,2006,20517.53
2007,UKI22,2006,215024.05
2007,UKI23,2006,226480.24
2007,UKJ11,2006,359831.66
2007,UKJ12,2006,189941.1
2007,UKJ13,2006,298180.63
2007,UKJ14,2006,463139.25
2007,UKJ21,2006,230536.51
2007,UKJ22,2006,15000.0
2007,UKJ23,2006,221447.88
2007,UKJ24,2006,504365.65
2007,UKJ31,2006,214920.06
2007,UKJ32,2006,273286.84
2007,UKJ33,2006,681260.38
2007,UKJ42,2006,266415.21
2007,UKK11,2006,341650.41
2007,UKK12,2006,598472.47
2007,UKK13,2006,1142044.5
2007,UKK14,2006,265081.38
2007,UKK15,2006,629597.44
2007,UKK21,2006,124103.72
2007,UKK22,2006,1878594.0
2007,UKK23,2006,208995.0
2007,UKK41,2006,861941.27
2007,UKK43,2006,230592.73
2007,UKL12,2006,420564.65
2007,UKL14,2006,252177.81
2007,UKL15,2006,129569.68
2007,UKL16,2006,250442.0
2007,UKL17,2006,839762.0
2007,UKL18,2006,295736.6
2007,UKL22,2006,22000.0
2007,UKL23,2006,10240.0
2007,UKM21,2006,233006.0
2007,UKM22,2006,332995.93
2007,UKM23,2006,84920.48
2007,UKM25,2006,467034.65
2007,UKM27,2006,138539.07
2007,UKM34,2006,507280.06
2007,UKM35,2006,147609.71
2007,UKM37,2006,446437.0
2007,UKM38,2006,290514.0
2007,UKM50,2006,335016.63
2007,UKM62,2006,19796.0
2007,UKN01,2006,288655.26
2007,UKN04,2006,167451.83
2007,UKN05,2006,16022.0
2008,UKC12,2006,543566.4
2008,UKC22,2006,378775.99
2008,UKC23,2006,191684.93
2008,UKD22,2006,422921.5
2008,UKD31,2006,366175.19
2008,UKD32,2006,739459.15
2008,UKD43,2006,212053.06
2008,UKD51,2006,564996.0
2008,UKD52,2006,380547.82
2008,UKD54,2006,1011197.0
2008,UKE11,2006,111503.4
2008,UKE13,2006,391416.0
2008,UKE21,2006,317320.51
2008,UKE22,2006,304326.33
2008,UKE32,2006,372199.09
2008,UKE41,2006,213063.17
2008,UKE42,2006,379182.45
2008,UKE43,2006,176370.36
2008,UKF13,2006,336006.0
2008,UKF14,2006,344244.33
2008,UKF16,2006,481111.19
2008,UKF21,2006,239968.92
2008,UKF22,2006,577161.85
2008,UKF23,2006,1230390.08
2008,UKF30,2006,746714.0
2008,UKG11,2006,188321.05
2008,UKG12,2006,646574.56
2008,UKG13,2006,1701441.44
2008,UKG23,2006,308667.44
2008,UKG24,2006,180728.37
2008,UKG31,2006,524465.48
2008,UKG32,2006,1606051.0
2008,UKG33,2006,562823.99
2008,UKG34,2006,15000.0
2008,UKH12,2006,490009.51
2008,UKH13,2006,294381.44
2008,UKH14,2006,519913.4
2008,UKH21,2006,86488.02
2008,UKH22,2006,282211.42
2008,UKH23,2006,357161.89
2008,UKH33,2006,1065427.86
2008,UKI11,2006,483032.71
2008,UKI12,2006,274433.72
2008,UKI21,2006,225407.38
2008,UKI22,2006,153419.28
2008,UKI23,2006,489700.12
2008,UKJ11,2006,585769.46
2008,UKJ12,2006,272684.98
2008,UKJ13,2006,259894.15
2008,UKJ14,2006,650625.25
2008,UKJ21,2006,304826.82
2008,UKJ22,2006,283137.38
2008,UKJ23,2006,266199.57
2008,UKJ24,2006,546202.13
2008,UKJ31,2006,283444.27
2008,UKJ32,2006,382845.47
2008,UKJ33,2006,493403.47
2008,UKJ42,2006,132143.71
2008,UKK11,2006,392167.19
2008,UKK12,2006,355249.53
2008,UKK13,2006,273747.53
2008,UKK14,2006,3217586.1
2008,UKK15,2006,612826.76
2008,UKK21,2006,132990.21
2008,UKK22,2006,874055.11
2008,UKK23,2006,2243266.5
2008,UKK41,2006,126545.33
2008,UKK43,2006,261114.8
2008,UKL12,2006,218732.42
2008,UKL14,2006,269369.26
2008,UKL15,2006,94335.28
2008,UKL16,2006,446273.0
2008,UKL18,2006,269169.18
2008,UKL22,2006,504809.51
2008,UKL23,2006,96421.0
2008,UKM21,2006,321735.29
2008,UKM22,2006,316727.9
2008,UKM23,2006,274289.19
2008,UKM24,2006,15000.0
2008,UKM25,2006,461945.95
2008,UKM27,2006,165518.12
2008,UKM34,2006,513196.03
2008,UKM35,2006,15754.0
2008,UKM38,2006,441641.0
2008,UKM50,2006,277584.91
2008,UKM62,2006,53471.07
2008,UKN01,2006,335689.24
2008,UKN03,2006,129974.0
2008,UKN04,2006,221872.53
2008,UKN05,2006,332410.0
2009,UKC11,2006,15394.44
2009,UKC12,2006,100967.52
2009,UKC14,2006,929190.5
2009,UKC21,2006,21579.47
2009,UKC22,2006,480631.51
2009,UKC23,2006,706115.59
2009,UKD11,2006,15100.36
2009,UKD12,2006,268404.71
2009,UKD21,2006,568659.88
2009,UKD22,2006,736869.39
2009,UKD31,2006,507858.58
2009,UKD32,2006,180895.82
2009,UKD41,2006,64678.0
2009,UKD43,2006,313800.18
2009,UKD52,2006,604134.48
2009,UKD53,2006,100000.0
2009,UKD54,2006,99793.0
2009,UKE11,2006,123125.83
2009,UKE21,2006,287323.74
2009,UKE22,2006,139812.35
2009,UKE31,2006,161616.8
2009,UKE32,2006,503715.11
2009,UKE41,2006,171684.24
2009,UKE42,2006,406044.28
2009,UKE43,2006,177400.16
2009,UKF12,2006,203266.04
2009,UKF13,2006,20000.0
2009,UKF14,2006,527394.02
2009,UKF15,2006,200245.78
2009,UKF16,2006,85218.17
2009,UKF21,2006,209561.08
2009,UKF22,2006,496252.37
2009,UKF23,2006,111469.49
2009,UKF30,2006,64372.04
2009,UKG12,2006,0.0
2009,UKG13,2006,229389.61
2009,UKG21,2006,554313.0
2009,UKG22,2006,206943.85
2009,UKG23,2006,35502.88
2009,UKG24,2006,187117.51
2009,UKG31,2006,483774.88
2009,UKG32,2006,212399.0
2009,UKG33,2006,385563.64
2009,UKG34,2006,110172.14
2009,UKG35,2006,4450.0
2009,UKH11,2006,504399.56
2009,UKH12,2006,533937.24
2009,UKH13,2006,338010.95
2009,UKH14,2006,45375.0
2009,UKH21,2006,403869.0
2009,UKH22,2006,584009.72
2009,UKH23,2006,532934.85
2009,UKH31,2006,50000.0
2009,UKH32,2006,16970.59
2009,UKH33,2006,370330.6
2009,UKI11,2006,634721.71
2009,UKI12,2006,353436.59
2009,UKI21,2006,35404.95
2009,UKI22,2006,146135.29
2009,UKI23,2006,193699.45
2009,UKJ11,2006,351115.05
2009,UKJ12,2006,226732.4
2009,UKJ13,2006,201032.07
2009,UKJ14,2006,507548.35
2009,UKJ21,2006,319605.65
2009,UKJ22,2006,86232.69
2009,UKJ23,2006,412795.47
2009,UKJ24,2006,562426.4
2009,UKJ31,2006,191350.41
2009,UKJ32,2006,582061.05
2009,UKJ33,2006,1159781.68
2009,UKJ34,2006,7400000.0
2009,UKJ42,2006,175063.88
2009,UKK11,2006,517890.34
2009,UKK12,2006,650776.37
2009,UKK13,2006,326775.92
2009,UKK14,2006,176333.33
2009,UKK15,2006,15000.0
2009,UKK21,2006,65557.95
2009,UKK23,2006,348666.92
2009,UKK30,2006,18103.64
2009,UKK41,2006,210603.48
2009,UKK43,2006,283195.58
2009,UKL12,2006,157425.47
2009,UKL14,2006,142831.51
2009,UKL15,2006,44422.53
2009,UKL18,2006,254413.11
2009,UKL21,2006,19350.0
2009,UKL22,2006,149351.19
2009,UKL23,2006,342532.0
2009,UKL24,2006,106901.05
2009,UKM21,2006,522333.34
2009,UKM22,2006,582984.19
2009,UKM23,2006,465374.41
2009,UKM25,2006,432056.76
2009,UKM27,2006,89257.71
2009,UKM31,2006,233269.0
2009,UKM34,2006,619277.83
2009,UKM35,2006,88971.24
2009,UKM38,2006,96301.2
2009,UKM50,2006,501128.93
2009,UKM62,2006,156256.0
2009,UKM65,2006,19000.0
2009,UKN01,2006,575245.69
2009,UKN04,2006,106760.7
2009,UKN05,2006,18271.0
2010,UKC12,2010,313812.66
2010,UKC13,2010,54960.0
2010,UKC14,2010,546273.98
2010,UKC21,2010,154474.43
2010,UKC22,2010,209027.08
2010,UKC23,2010,102895.27
2010,UKD11,2010,150000.0
2010,UKD12,2010,72100.0
2010,UKD31,2010,376802.84
2010,UKD32,2010,206574.33
2010,UKD41,2010,125956.18
2010,UKD43,2010,242312.61
2010,UKD62,2010,131722.0
2010,UKD63,2010,161788.8
2010,UKD71,2010,164484.16
2010,UKD72,2010,146678.8
2010,UKD73,2010,866223.0
2010,UKD74,2010,1124260.0
2010,UKE11,2010,103429.56
2010,UKE12,2010,322152.5
2010,UKE13,2010,26079.0
2010,UKE21,2010,185390.75
2010,UKE22,2010,170977.7
2010,UKE31,2010,142171.24
2010,UKE32,2010,401502.92
2010,UKE41,2010,106301.49
2010,UKE42,2010,333482.71
2010,UKE44,2010,74841.99
2010,UKF11,2010,176358.7
2010,UKF12,2010,106848.0
2010,UKF13,2010,104487.93
2010,UKF14,2010,269194.33
2010,UKF15,2010,150000.0
2010,UKF16,2010,99796.21
2010,UKF21,2010,208344.07
2010,UKF22,2010,609150.72
2010,UKF24,2010,85271.4
2010,UKF25,2010,103176.04
2010,UKF30,2010,202308.84
2010,UKG11,2010,46661.54
2010,UKG12,2010,109151.76
2010,UKG13,2010,1877861.65
2010,UKG21,2010,184543.92
2010,UKG22,2010,147724.0
2010,UKG24,2010,179700.45
2010,UKG31,2010,280388.98
2010,UKG33,2010,405342.72
2010,UKG38,2010,40532.0
2010,UKH11,2010,249067.0
2010,UKH12,2010,460308.04
2010,UKH13,2010,208899.91
2010,UKH14,2010,155353.25
2010,UKH23,2010,310761.07
2010,UKH24,2010,159217.13
2010,UKH25,2010,250272.0
2010,UKH31,2010,284412.0
2010,UKH33,2010,1007411.73
2010,UKI11,2010,421984.44
2010,UKI12,2010,270164.38
2010,UKI21,2010,94965.9
2010,UKI22,2010,86729.68
2010,UKI23,2010,270976.34
2010,UKJ11,2010,322439.82
2010,UKJ12,2010,125758.19
2010,UKJ13,2010,98628.73
2010,UKJ14,2010,1060938.97
2010,UKJ21,2010,258585.6
2010,UKJ23,2010,442567.65
2010,UKJ24,2010,447050.45
2010,UKJ31,2010,234587.34
2010,UKJ32,2010,404375.92
2010,UKJ33,2010,314861.08
2010,UKJ34,2010,4796671.0
2010,UKJ42,2010,133286.03
2010,UKK11,2010,295356.72
2010,UKK12,2010,439900.41
2010,UKK13,2010,312267.36
2010,UKK14,2010,39864.0
2010,UKK15,2010,513070.86
2010,UKK21,2010,100362.04
2010,UKK22,2010,693310.32
2010,UKK23,2010,3909805.91
2010,UKK30,2010,110118.55
2010,UKK41,2010,161572.23
2010,UKK43,2010,206568.15
2010,UKL12,2010,350900.73
2010,UKL14,2010,152514.59
2010,UKL15,2010,67882.94
2010,UKL18,2010,183089.48
2010,UKL21,2010,160293.78
2010,UKL22,2010,83496.57
2010,UKL23,2010,100944.7
2010,UKL24,2010,67300.0
2010,UKM21,2010,326607.89
2010,UKM23,2010,288315.92
2010,UKM25,2010,341902.81
2010,UKM27,2010,132975.19
2010,UKM28,2010,6122.0
2010,UKM31,2010,212562.0
2010,UKM34,2010,508731.21
2010,UKM35,2010,65986.49
2010,UKM37,2010,140107.0
2010,UKM50,2010,187380.09
2010,UKM61,2010,96562.5
2010,UKM62,2010,60473.0
2010,UKM64,2010,122548.0
2010,UKN01,2010,320067.23
2010,UKN04,2010,144159.1
2010,UKN05,2010,69127.16
2011,UKC11,2010,244464.21
2011,UKC12,2010,175356.01
2011,UKC14,2010,35275.86
2011,UKC21,2010,20974.3
2011,UKC22,2010,364267.71
2011,UKC23,2010,104156.88
2011,UKD11,2010,116728.71
2011,UKD12,2010,301544.05
2011,UKD31,2010,340444.1
2011,UKD32,2010,50063.4
2011,UKD43,2010,240861.09
2011,UKD61,2010,25000.0
2011,UKD62,2010,5000.0
2011,UKD63,2010,152690.84
2011,UKD71,2010,23773.0
2011,UKD72,2010,336393.0
2011,UKD74,2010,548345.95
2011,UKE11,2010,121069.33
2011,UKE12,2010,945842.36
2011,UKE13,2010,282356.0
2011,UKE21,2010,268203.47
2011,UKE22,2010,253818.16
2011,UKE31,2010,21831.21
2011,UKE32,2010,509831.07
2011,UKE41,2010,121066.38
2011,UKE42,2010,361774.76
2011,UKE44,2010,527306.0
2011,UKF11,2010,119287.0
2011,UKF12,2010,181262.79
2011,UKF13,2010,23775.0
2011,UKF14,2010,408378.72
2011,UKF15,2010,250012.0
2011,UKF16,2010,99482.24
2011,UKF21,2010,192489.81
2011,UKF22,2010,497421.93
2011,UKF24,2010,212585.07
2011,UKF25,2010,63462.61
2011,UKF30,2010,211819.11
2011,UKG11,2010,23889.0
2011,UKG12,2010,178589.86
2011,UKG13,2010,165376.06
2011,UKG22,2010,219045.87
2011,UKG23,2010,141455.43
2011,UKG24,2010,204337.19
2011,UKG31,2010,308310.4
2011,UKG32,2010,88137375.5
2011,UKG33,2010,470480.71
2011,UKG38,2010,57291.37
2011,UKH11,2010,59102.5
2011,UKH12,2010,464098.65
2011,UKH13,2010,270518.28
2011,UKH14,2010,80615.61
2011,UKH21,2010,16640.62
2011,UKH23,2010,236090.25
2011,UKH24,2010,181148.48
2011,UKH25,2010,780955.11
2011,UKH31,2010,77621.24
2011,UKH33,2010,454685.93
2011,UKI11,2010,565316.98
2011,UKI12,2010,377751.03
2011,UKI21,2010,197256.44
2011,UKI22,2010,122804.37
2011,UKI23,2010,236736.45
2011,UKJ11,2010,233479.98
2011,UKJ12,2010,247602.46
2011,UKJ13,2010,116865.13
2011,UKJ14,2010,527627.65
2011,UKJ21,2010,558106.6
2011,UKJ22,2010,193048.9
2011,UKJ23,2010,378030.05
2011,UKJ24,2010,171137.7
2011,UKJ31,2010,149609.05
2011,UKJ32,2010,466390.23
2011,UKJ33,2010,197918.13
2011,UKJ41,2010,57500.0
2011,UKJ42,2010,157646.3
2011,UKK11,2010,519380.69
2011,UKK12,2010,290653.48
2011,UKK13,2010,134202.14
2011,UKK14,2010,269936.0
2011,UKK15,2010,28189.31
2011,UKK21,2010,102262.75
2011,UKK22,2010,331921.0
2011,UKK23,2010,103140.87
2011,UKK30,2010,525311.0
2011,UKK41,2010,163383.01
2011,UKK42,2010,22077.0
2011,UKK43,2010,176533.82
2011,UKL12,2010,150008.82
2011,UKL14,2010,136501.27
2011,UKL15,2010,160762.08
2011,UKL18,2010,439425.17
2011,UKL21,2010,24479.65
2011,UKL22,2010,138029.53
2011,UKL23,2010,96897.02
2011,UKL24,2010,25005.0
2011,UKM21,2010,223071.79
2011,UKM22,2010,24068.0
2011,UKM23,2010,232477.12
2011,UKM25,2010,595524.29
2011,UKM27,2010,203870.73
2011,UKM28,2010,107019.0
2011,UKM34,2010,485324.45
2011,UKM35,2010,275550.19
2011,UKM36,2010,649491.0
2011,UKM37,2010,24657.58
2011,UKM38,2010,195346.24
2011,UKM50,2010,165446.75
2011,UKM61,2010,499027.0
2011,UKM62,2010,42935.73
2011,UKM64,2010,10000.0
2011,UKN01,2010,254023.75
2011,UKN04,2010,220303.97
2011,UKN05,2010,44120.0
2012,UKC11,2010,36855.0
2012,UKC12,2010,4389401.86
2012,UKC13,2010,15000.0
2012,UKC14,2010,92513.96
2012,UKC21,2010,49201.12
2012,UKC22,2010,294813.12
2012,UKC23,2010,245067.41
2012,UKD11,2010,819098.44
2012,UKD12,2010,25725.93
2012,UKD31,2010,618646.47
2012,UKD32,2010,47877.23
2012,UKD41,2010,24607.0
2012,UKD42,2010,5000.0
2012,UKD43,2010,267436.63
2012,UKD61,2010,60895.36
2012,UKD62,2010,169618.12
2012,UKD63,2010,206373.38
2012,UKD71,2010,28298.8
2012,UKD72,2010,493020.82
2012,UKD73,2010,749297.0
2012,UKD74,2010,192723.66
2012,UKE11,2010,160959.42
2012,UKE12,2010,142187.59
2012,UKE13,2010,16918.56
2012,UKE21,2010,286521.04
2012,UKE22,2010,61630.04
2012,UKE31,2010,110725.46
2012,UKE32,2010,340490.97
2012,UKE41,2010,302884.49
2012,UKE42,2010,379068.02
2012,UKE44,2010,112269.83
2012,UKE45,2010,121352.0
2012,UKF11,2010,139951.06
2012,UKF12,2010,82605.55
2012,UKF13,2010,268150.0
2012,UKF14,2010,433681.36
2012,UKF15,2010,54970.63
2012,UKF16,2010,112979.25
2012,UKF21,2010,258553.67
2012,UKF22,2010,434225.21
2012,UKF24,2010,96480.34
2012,UKF25,2010,157213.72
2012,UKF30,2010,78838.48
2012,UKG11,2010,24043.75
2012,UKG12,2010,144037.97
2012,UKG13,2010,949400.92
2012,UKG21,2010,832056.79
2012,UKG22,2010,75002.0
2012,UKG23,2010,100260.97
2012,UKG24,2010,147182.56
2012,UKG31,2010,322642.53
2012,UKG32,2010,52123.0
2012,UKG33,2010,545103.15
2012,UKG36,2010,46253.93
2012,UKG37,2010,23863.12
2012,UKG38,2010,5000.0
2012,UKG39,2010,16893.17
2012,UKH11,2010,1063624.32
2012,UKH12,2010,434804.7
2012,UKH13,2010,293529.05
2012,UKH14,2010,135527.19
2012,UKH21,2010,64318.74
2012,UKH23,2010,206326.54
2012,UKH24,2010,1877000.34
2012,UKH25,2010,214505.48
2012,UKH31,2010,49810.0
2012,UKH33,2010,805324.21
2012,UKI11,2010,641532.59
2012,UKI12,2010,507814.16
2012,UKI21,2010,89928.89
2012,UKI22,2010,93947.83
2012,UKI23,2010,151600.73
2012,UKJ11,2010,237667.51
2012,UKJ12,2010,167634.01
2012,UKJ13,2010,132835.03
2012,UKJ14,2010,455263.06
2012,UKJ21,2010,297171.53
2012,UKJ22,2010,86497.87
2012,UKJ23,2010,276895.13
2012,UKJ24,2010,100852.87
2012,UKJ31,2010,139570.18
2012,UKJ32,2010,462931.59
2012,UKJ33,2010,146692.95
2012,UKJ34,2010,6124619.0
2012,UKJ42,2010,115497.01
2012,UKK11,2010,597447.17
2012,UKK12,2010,471710.27
2012,UKK13,2010,277458.84
2012,UKK14,2010,90339.39
2012,UKK15,2010,346761.91
2012,UKK21,2010,34162.93
2012,UKK22,2010,197879.06
2012,UKK23,2010,36065.64
2012,UKK30,2010,64115.15
2012,UKK41,2010,227066.89
2012,UKK42,2010,50000.0
2012,UKK43,2010,273756.52
2012,UKL11,2010,5000.0
2012,UKL12,2010,202187.09
2012,UKL13,2010,75283.93
2012,UKL14,2010,256678.85
2012,UKL15,2010,85489.7
2012,UKL16,2010,185055.0
2012,UKL17,2010,15972.22
2012,UKL18,2010,269635.24
2012,UKL21,2010,61177.87
2012,UKL22,2010,134818.99
2012,UKL23,2010,79713.92
2012,UKL24,2010,5000.0
2012,UKM21,2010,377703.8
2012,UKM22,2010,215966.95
2012,UKM23,2010,237159.82
2012,UKM25,2010,464731.68
2012,UKM26,2010,5000.0
2012,UKM27,2010,220979.59
2012,UKM28,2010,194217.0
2012,UKM31,2010,14411.76
2012,UKM32,2010,63048.0
2012,UKM33,2010,5000.0
2012,UKM34,2010,512399.11
2012,UKM35,2010,70183.56
2012,UKM36,2010,468950.0
2012,UKM37,2010,141110.0
2012,UKM38,2010,187888.52
2012,UKM50,2010,252299.56
2012,UKM62,2010,7543.08
2012,UKN01,2010,279608.77
2012,UKN04,2010,166529.74
2012,UKN05,2010,187377.0
2013,UKC11,2013,10998.15
2013,UKC12,2013,205495.68
2013,UKC13,2013,17618.0
2013,UKC14,2013,121629.84
2013,UKC21,2013,89171.42
2013,UKC22,2013,401137.65
2013,UKC23,2013,37835.29
2013,UKD11,2013,66255.04
2013,UKD12,2013,81323.62
2013,UKD33,2013,466968.85
2013,UKD34,2013,198232.37
2013,UKD35,2013,116589.51
2013,UKD36,2013,59068.82
2013,UKD37,2013,31900.66
2013,UKD41,2013,39078.34
2013,UKD44,2013,380224.98
2013,UKD45,2013,74930.88
2013,UKD46,2013,274781.72
2013,UKD47,2013,21211.12
2013,UKD61,2013,58628.37
2013,UKD62,2013,108807.69
2013,UKD63,2013,115247.24
2013,UKD71,2013,97436.63
2013,UKD72,2013,89151.08
2013,UKD73,2013,5000.0
2013,UKD74,2013,16072.0
2013,UKE11,2013,182320.17
2013,UKE12,2013,74963.0
2013,UKE13,2013,19201.21
2013,UKE21,2013,337673.97
2013,UKE22,2013,86053.81
2013,UKE31,2013,33463.97
2013,UKE32,2013,353020.2
2013,UKE41,2013,309235.95
2013,UKE42,2013,302944.64
2013,UKE44,2013,134844.84
2013,UKE45,2013,16250.0
2013,UKF11,2013,78518.58
2013,UKF12,2013,208364.65
2013,UKF13,2013,87073.3
2013,UKF14,2013,430362.68
2013,UKF15,2013,33703.15
2013,UKF16,2013,123982.7
2013,UKF21,2013,290227.1
2013,UKF22,2013,423391.15
2013,UKF24,2013,58660.47
2013,UKF25,2013,50094.73
2013,UKF30,2013,81952.56
2013,UKG11,2013,5000.0
2013,UKG12,2013,35073.52
2013,UKG13,2013,132666.46
2013,UKG21,2013,58881.74
2013,UKG22,2013,109642.19
2013,UKG23,2013,64267.0
2013,UKG24,2013,152349.6
2013,UKG31,2013,395588.89
2013,UKG32,2013,4825923.63
2013,UKG33,2013,637806.75
2013,UKG36,2013,141610.04
2013,UKG37,2013,37436.0
2013,UKG38,2013,221164.27
2013,UKG39,2013,248076.28
2013,UKH11,2013,175300.15
2013,UKH12,2013,470436.54
2013,UKH14,2013,120470.51
2013,UKH15,2013,231764.02
2013,UKH16,2013,44122.59
2013,UKH17,2013,333828.36
2013,UKH21,2013,152266.88
2013,UKH23,2013,174355.96
2013,UKH24,2013,346924.32
2013,UKH25,2013,295868.03
2013,UKH31,2013,5000.0
2013,UKH34,2013,1165796.83
2013,UKH35,2013,392545.33
2013,UKH36,2013,14748.48
2013,UKH37,2013,91392.55
2013,UKI31,2013,593246.39
2013,UKI32,2013,772503.42
2013,UKI33,2013,162948.26
2013,UKI34,2013,134930.01
2013,UKI41,2013,58805.06
2013,UKI42,2013,218591.99
2013,UKI43,2013,369189.99
2013,UKI44,2013,292663.9
2013,UKI45,2013,270657.34
2013,UKI51,2013,185411.39
2013,UKI52,2013,100008.0
2013,UKI53,2013,5000.0
2013,UKI54,2013,115090.28
2013,UKI61,2013,5000.0
2013,UKI62,2013,59022.57
2013,UKI63,2013,45300.81
2013,UKI71,2013,70431.4
2013,UKI72,2013,42607.59
2013,UKI73,2013,57639.88
2013,UKI74,2013,390952.57
2013,UKI75,2013,73169.86
2013,UKJ11,2013,205269.49
2013,UKJ12,2013,1041145.23
2013,UKJ13,2013,200095.64
2013,UKJ14,2013,517594.33
2013,UKJ21,2013,270248.27
2013,UKJ22,2013,77818.11
2013,UKJ25,2013,326681.93
2013,UKJ26,2013,54648.65
2013,UKJ27,2013,319630.26
2013,UKJ28,2013,80451.64
2013,UKJ31,2013,311598.96
2013,UKJ32,2013,525977.2
2013,UKJ34,2013,334688.0
2013,UKJ35,2013,112983.75
2013,UKJ36,2013,94404.15
2013,UKJ37,2013,245806.17
2013,UKJ43,2013,161223.68
2013,UKJ44,2013,211285.76
2013,UKJ45,2013,15553.82
2013,UKJ46,2013,119120.02
2013,UKK11,2013,486320.53
2013,UKK12,2013,413137.74
2013,UKK13,2013,349495.58
2013,UKK14,2013,25801.6
2013,UKK15,2013,261555.82
2013,UKK21,2013,41986.83
2013,UKK22,2013,66721.9
2013,UKK23,2013,288173.1
2013,UKK30,2013,78957.72
2013,UKK41,2013,232633.37
2013,UKK42,2013,5000.0
2013,UKK43,2013,341879.15
2013,UKL11,2013,19648.57
2013,UKL12,2013,260848.52
2013,UKL13,2013,43481.11
